iterations,costs
48168,4155.407295308182
48169,4155.407295308182
48170,4155.407295308182
48171,4155.407295308182
48172,4155.407295308182
48173,4155.407295308182
48174,4155.407295308182
48175,4155.407295308182
48176,4155.407295308182
48177,4155.407295308182
48178,4155.407295308182
48179,4155.407295308182
48180,4155.407295308182
48181,4155.407295308182
48182,4155.407295308182
48183,4155.407295308182
48184,4155.407295308182
48185,4155.407295308182
48186,4155.407295308182
48187,4155.407295308182
48188,4155.407295308182
48189,4155.407295308182
48190,4155.407295308182
48191,4155.407295308182
48192,4155.407295308182
48193,4155.407295308182
48194,4155.407295308182
48195,4155.407295308182
48196,4155.407295308182
48197,4155.407295308182
48198,4155.407295308182
48199,4155.407295308182
48200,4155.407295308182
48201,4155.407295308182
48202,4155.407295308182
48203,4155.407295308182
48204,4155.407295308182
48205,4155.407295308182
48206,4155.407295308182
48207,4155.407295308182
48208,4155.407295308182
48209,4155.407295308182
48210,4155.407295308182
48211,4155.407295308182
48212,4155.407295308182
48213,4155.407295308182
48214,4155.407295308182
48215,4155.407295308182
48216,4155.407295308182
48217,4155.407295308182
48218,4155.407295308182
48219,4155.407295308182
48220,4155.407295308182
48221,4155.407295308182
48222,4155.407295308182
48223,4155.407295308182
48224,4155.407295308182
48225,4155.407295308182
48226,4155.407295308182
48227,4155.407295308182
48228,4155.407295308182
48229,4155.407295308182
48230,4155.407295308182
48231,4155.407295308182
48232,4155.407295308182
48233,4155.407295308182
48234,4155.407295308182
48235,4155.407295308182
48236,4155.407295308182
48237,4155.407295308182
48238,4155.407295308182
48239,4155.407295308182
48240,4155.407295308182
48241,4155.407295308182
48242,4155.407295308182
48243,4155.407295308182
48244,4155.407295308182
48245,4155.407295308182
48246,4155.407295308182
48247,4155.407295308182
48248,4155.407295308182
48249,4155.407295308182
48250,4155.407295308182
48251,4155.407295308182
48252,4155.407295308182
48253,4155.407295308182
48254,4155.407295308182
48255,4155.407295308182
48256,4155.407295308182
48257,4155.407295308182
48258,4155.407295308182
48259,4155.407295308182
48260,4155.407295308182
48261,4155.407295308182
48262,4155.407295308182
48263,4155.407295308182
48264,4155.407295308182
48265,4155.407295308182
48266,4155.407295308182
48267,4155.407295308182
48268,4155.407295308182
48269,4155.407295308182
48270,4155.407295308182
48271,4155.407295308182
48272,4155.407295308182
48273,4155.407295308182
48274,4155.407295308182
48275,4155.407295308182
48276,4155.407295308182
48277,4155.407295308182
48278,4155.407295308182
48279,4155.407295308182
48280,4155.407295308182
48281,4155.407295308182
48282,4155.407295308182
48283,4155.407295308182
48284,4155.407295308182
48285,4155.407295308182
48286,4155.407295308182
48287,4155.407295308182
48288,4155.407295308182
48289,4155.407295308182
48290,4155.407295308182
48291,4155.407295308182
48292,4155.407295308182
48293,4155.407295308182
48294,4155.407295308182
48295,4155.407295308182
48296,4155.407295308182
48297,4155.407295308182
48298,4155.407295308182
48299,4155.407295308182
48300,4155.407295308182
48301,4155.407295308182
48302,4155.407295308182
48303,4155.407295308182
48304,4155.244551923973
48305,4155.111315985187
48306,4155.111315985187
48307,4155.111315985187
48308,4155.111315985187
48309,4155.111315985187
48310,4155.111315985187
48311,4155.111315985187
48312,4155.111315985187
48313,4155.111315985187
48314,4155.111315985187
48315,4155.111315985187
48316,4155.111315985187
48317,4155.111315985187
48318,4155.111315985187
48319,4155.111315985187
48320,4155.111315985187
48321,4155.111315985187
48322,4155.111315985187
48323,4155.111315985187
48324,4155.111315985187
48325,4155.111315985187
48326,4155.111315985187
48327,4155.111315985187
48328,4155.0587511053045
48329,4155.0587511053045
48330,4155.0587511053045
48331,4155.0587511053045
48332,4154.469994412111
48333,4154.469994412111
48334,4154.469994412111
48335,4154.469994412111
48336,4154.469994412111
48337,4154.469994412111
48338,4154.469994412111
48339,4154.469994412111
48340,4154.469994412111
48341,4154.34853894403
48342,4154.34853894403
48343,4154.34853894403
48344,4154.34853894403
48345,4154.34853894403
48346,4154.34853894403
48347,4154.34853894403
48348,4154.34853894403
48349,4154.34853894403
48350,4154.34853894403
48351,4154.34853894403
48352,4154.34853894403
48353,4154.34853894403
48354,4154.34853894403
48355,4154.34853894403
48356,4154.34853894403
48357,4154.34853894403
48358,4154.34853894403
48359,4154.34853894403
48360,4154.34853894403
48361,4154.34853894403
48362,4154.34853894403
48363,4154.34853894403
48364,4154.34853894403
48365,4154.34853894403
48366,4154.34853894403
48367,4153.279035772117
48368,4153.279035772117
48369,4153.279035772117
48370,4153.279035772117
48371,4153.279035772117
48372,4153.279035772117
48373,4153.279035772117
48374,4153.279035772117
48375,4153.279035772117
48376,4152.09324213818
48377,4152.09324213818
48378,4152.09324213818
48379,4151.4983987295445
48380,4151.4983987295445
48381,4151.4983987295445
48382,4151.4983987295445
48383,4151.4983987295445
48384,4151.4983987295445
48385,4151.4983987295445
48386,4151.4983987295445
48387,4151.4983987295445
48388,4151.4983987295445
48389,4151.4983987295445
48390,4151.4983987295445
48391,4151.4983987295445
48392,4151.4983987295445
48393,4151.4983987295445
48394,4151.4983987295445
48395,4151.4983987295445
48396,4151.4983987295445
48397,4151.4983987295445
48398,4151.4983987295445
48399,4151.4983987295445
48400,4151.4983987295445
48401,4151.4983987295445
48402,4151.4983987295445
48403,4151.4983987295445
48404,4151.4983987295445
48405,4151.4983987295445
48406,4151.4983987295445
48407,4151.4983987295445
48408,4151.4983987295445
48409,4151.4983987295445
48410,4151.4983987295445
48411,4151.4983987295445
48412,4151.4983987295445
48413,4151.4983987295445
48414,4151.4983987295445
48415,4151.4983987295445
48416,4151.4983987295445
48417,4151.4983987295445
48418,4151.4983987295445
48419,4151.4983987295445
48420,4151.4983987295445
48421,4151.4983987295445
48422,4151.4983987295445
48423,4151.4983987295445
48424,4151.4983987295445
48425,4151.4983987295445
48426,4151.4983987295445
48427,4151.4983987295445
48428,4151.4983987295445
48429,4151.4983987295445
48430,4151.4983987295445
48431,4151.4983987295445
48432,4151.4983987295445
48433,4151.4983987295445
48434,4151.4983987295445
48435,4151.4983987295445
48436,4151.4983987295445
48437,4151.4983987295445
48438,4151.4983987295445
48439,4151.4983987295445
48440,4151.4983987295445
48441,4151.4983987295445
48442,4151.4983987295445
48443,4151.4983987295445
48444,4151.4983987295445
48445,4151.4983987295445
48446,4151.4983987295445
48447,4151.4983987295445
48448,4151.4983987295445
48449,4151.4983987295445
48450,4151.4983987295445
48451,4151.4983987295445
48452,4151.4983987295445
48453,4151.4983987295445
48454,4151.4983987295445
48455,4151.4983987295445
48456,4151.4983987295445
48457,4151.4983987295445
48458,4151.4983987295445
48459,4151.4983987295445
48460,4151.4983987295445
48461,4151.4983987295445
48462,4151.4983987295445
48463,4151.4983987295445
48464,4151.4983987295445
48465,4151.4983987295445
48466,4151.4983987295445
48467,4151.4983987295445
48468,4151.4983987295445
48469,4151.4983987295445
48470,4151.4983987295445
48471,4151.4983987295445
48472,4151.4983987295445
48473,4151.4983987295445
48474,4151.4983987295445
48475,4151.4983987295445
48476,4151.4983987295445
48477,4151.4983987295445
48478,4151.4983987295445
48479,4151.4983987295445
48480,4151.4983987295445
48481,4151.4983987295445
48482,4151.4983987295445
48483,4151.4983987295445
48484,4151.4983987295445
48485,4151.4983987295445
48486,4151.4983987295445
48487,4151.4983987295445
48488,4151.4983987295445
48489,4151.4983987295445
48490,4151.4983987295445
48491,4151.4983987295445
48492,4151.4983987295445
48493,4151.4983987295445
48494,4151.4983987295445
48495,4151.4983987295445
48496,4151.4983987295445
48497,4151.4983987295445
48498,4151.4983987295445
48499,4151.4983987295445
48500,4151.4983987295445
48501,4151.4983987295445
48502,4151.4983987295445
48503,4151.4983987295445
48504,4151.4983987295445
48505,4151.4983987295445
48506,4151.4983987295445
48507,4151.4983987295445
48508,4151.4983987295445
48509,4151.4983987295445
48510,4151.4983987295445
48511,4151.4983987295445
48512,4151.4983987295445
48513,4151.4983987295445
48514,4151.4983987295445
48515,4151.4983987295445
48516,4151.4983987295445
48517,4151.4983987295445
48518,4151.4983987295445
48519,4151.4983987295445
48520,4151.4983987295445
48521,4151.4983987295445
48522,4151.4983987295445
48523,4151.4983987295445
48524,4151.4983987295445
48525,4151.4983987295445
48526,4151.4983987295445
48527,4151.4983987295445
48528,4151.4983987295445
48529,4151.4983987295445
48530,4151.4983987295445
48531,4151.4983987295445
48532,4151.4983987295445
48533,4151.4983987295445
48534,4151.4983987295445
48535,4151.4983987295445
48536,4151.4983987295445
48537,4151.4983987295445
48538,4151.4983987295445
48539,4151.4983987295445
48540,4151.4983987295445
48541,4151.4983987295445
48542,4151.4983987295445
48543,4151.4983987295445
48544,4151.4983987295445
48545,4151.4983987295445
48546,4151.4983987295445
48547,4151.4983987295445
48548,4151.4983987295445
48549,4151.4983987295445
48550,4151.4983987295445
48551,4151.4983987295445
48552,4151.4983987295445
48553,4151.4983987295445
48554,4151.4983987295445
48555,4151.4983987295445
48556,4151.4983987295445
48557,4151.4983987295445
48558,4151.4983987295445
48559,4151.4983987295445
48560,4151.4983987295445
48561,4151.4983987295445
48562,4151.4983987295445
48563,4151.4983987295445
48564,4151.4983987295445
48565,4151.4983987295445
48566,4149.715341887172
48567,4149.715341887172
48568,4149.715341887172
48569,4149.715341887172
48570,4149.715341887172
48571,4149.715341887172
48572,4149.715341887172
48573,4149.715341887172
48574,4149.715341887172
48575,4148.426707639553
48576,4148.426707639553
48577,4148.426707639553
48578,4148.426707639553
48579,4148.426707639553
48580,4148.426707639553
48581,4148.426707639553
48582,4148.426707639553
48583,4148.426707639553
48584,4148.426707639553
48585,4148.426707639553
48586,4148.426707639553
48587,4148.426707639553
48588,4148.426707639553
48589,4148.426707639553
48590,4148.426707639553
48591,4148.426707639553
48592,4148.426707639553
48593,4148.426707639553
48594,4148.426707639553
48595,4148.426707639553
48596,4148.426707639553
48597,4148.426707639553
48598,4148.426707639553
48599,4148.426707639553
48600,4148.426707639553
48601,4148.426707639553
48602,4148.426707639553
48603,4148.426707639553
48604,4148.426707639553
48605,4148.426707639553
48606,4148.426707639553
48607,4148.426707639553
48608,4148.426707639553
48609,4148.426707639553
48610,4148.426707639553
48611,4148.426707639553
48612,4148.426707639553
48613,4148.426707639553
48614,4148.426707639553
48615,4148.426707639553
48616,4148.426707639553
48617,4148.426707639553
48618,4148.426707639553
48619,4148.426707639553
48620,4148.426707639553
48621,4148.426707639553
48622,4148.426707639553
48623,4148.426707639553
48624,4148.426707639553
48625,4148.426707639553
48626,4148.426707639553
48627,4148.426707639553
48628,4148.426707639553
48629,4148.426707639553
48630,4148.426707639553
48631,4148.426707639553
48632,4148.426707639553
48633,4148.426707639553
48634,4148.426707639553
48635,4148.426707639553
48636,4148.426707639553
48637,4148.426707639553
48638,4148.426707639553
48639,4148.426707639553
48640,4148.426707639553
48641,4148.426707639553
48642,4148.426707639553
48643,4148.426707639553
48644,4148.426707639553
48645,4148.426707639553
48646,4148.426707639553
48647,4148.426707639553
48648,4148.426707639553
48649,4148.426707639553
48650,4148.426707639553
48651,4148.426707639553
48652,4148.426707639553
48653,4148.426707639553
48654,4148.426707639553
48655,4148.426707639553
48656,4148.426707639553
48657,4148.426707639553
48658,4148.426707639553
48659,4148.426707639553
48660,4148.426707639553
48661,4148.426707639553
48662,4148.426707639553
48663,4148.426707639553
48664,4148.426707639553
48665,4148.426707639553
48666,4148.426707639553
48667,4148.426707639553
48668,4148.426707639553
48669,4148.426707639553
48670,4148.426707639553
48671,4148.426707639553
48672,4148.426707639553
48673,4148.426707639553
48674,4148.426707639553
48675,4148.426707639553
48676,4148.426707639553
48677,4148.426707639553
48678,4148.426707639553
48679,4148.426707639553
48680,4148.426707639553
48681,4148.426707639553
48682,4148.426707639553
48683,4148.426707639553
48684,4148.426707639553
48685,4148.426707639553
48686,4148.426707639553
48687,4148.426707639553
48688,4148.426707639553
48689,4148.426707639553
48690,4148.426707639553
48691,4148.426707639553
48692,4148.426707639553
48693,4148.426707639553
48694,4148.426707639553
48695,4148.426707639553
48696,4148.426707639553
48697,4148.426707639553
48698,4148.426707639553
48699,4148.426707639553
48700,4148.426707639553
48701,4148.426707639553
48702,4148.426707639553
48703,4148.426707639553
48704,4148.426707639553
48705,4148.426707639553
48706,4148.426707639553
48707,4148.426707639553
48708,4148.426707639553
48709,4148.426707639553
48710,4148.426707639553
48711,4148.426707639553
48712,4148.426707639553
48713,4148.426707639553
48714,4148.426707639553
48715,4148.426707639553
48716,4148.426707639553
48717,4148.426707639553
48718,4148.426707639553
48719,4148.426707639553
48720,4148.426707639553
48721,4148.426707639553
48722,4148.426707639553
48723,4148.426707639553
48724,4148.426707639553
48725,4148.426707639553
48726,4148.426707639553
48727,4148.426707639553
48728,4148.426707639553
48729,4148.426707639553
48730,4148.426707639553
48731,4148.426707639553
48732,4148.426707639553
48733,4148.426707639553
48734,4148.426707639553
48735,4148.426707639553
48736,4148.426707639553
48737,4148.426707639553
48738,4148.426707639553
48739,4148.426707639553
48740,4148.426707639553
48741,4148.426707639553
48742,4148.426707639553
48743,4148.426707639553
48744,4148.426707639553
48745,4148.426707639553
48746,4148.426707639553
48747,4148.426707639553
48748,4148.426707639553
48749,4148.426707639553
48750,4148.426707639553
48751,4148.426707639553
48752,4148.426707639553
48753,4148.426707639553
48754,4148.426707639553
48755,4148.426707639553
48756,4148.426707639553
48757,4148.426707639553
48758,4148.426707639553
48759,4148.426707639553
48760,4148.426707639553
48761,4148.426707639553
48762,4148.426707639553
48763,4148.426707639553
48764,4148.426707639553
48765,4148.426707639553
48766,4148.426707639553
48767,4148.426707639553
48768,4148.426707639553
48769,4148.426707639553
48770,4148.426707639553
48771,4148.426707639553
48772,4148.426707639553
48773,4148.426707639553
48774,4148.426707639553
48775,4148.426707639553
48776,4148.426707639553
48777,4148.426707639553
48778,4148.426707639553
48779,4148.426707639553
48780,4148.426707639553
48781,4148.426707639553
48782,4148.426707639553
48783,4148.426707639553
48784,4148.426707639553
48785,4148.426707639553
48786,4148.426707639553
48787,4148.426707639553
48788,4148.426707639553
48789,4148.426707639553
48790,4148.426707639553
48791,4148.426707639553
48792,4148.426707639553
48793,4148.426707639553
48794,4148.426707639553
48795,4148.426707639553
48796,4148.426707639553
48797,4148.426707639553
48798,4148.426707639553
48799,4148.426707639553
48800,4148.426707639553
48801,4148.426707639553
48802,4148.426707639553
48803,4148.426707639553
48804,4148.10059495735
48805,4148.10059495735
48806,4148.10059495735
48807,4148.10059495735
48808,4148.10059495735
48809,4148.10059495735
48810,4148.10059495735
48811,4148.10059495735
48812,4148.10059495735
48813,4148.10059495735
48814,4148.10059495735
48815,4148.10059495735
48816,4148.10059495735
48817,4148.10059495735
48818,4148.10059495735
48819,4148.10059495735
48820,4148.10059495735
48821,4148.10059495735
48822,4148.10059495735
48823,4148.10059495735
48824,4148.10059495735
48825,4148.10059495735
48826,4148.10059495735
48827,4148.10059495735
48828,4148.10059495735
48829,4148.10059495735
48830,4148.10059495735
48831,4148.10059495735
48832,4148.10059495735
48833,4148.10059495735
48834,4148.10059495735
48835,4148.10059495735
48836,4148.10059495735
48837,4148.10059495735
48838,4148.10059495735
48839,4148.10059495735
48840,4148.10059495735
48841,4148.10059495735
48842,4148.10059495735
48843,4148.10059495735
48844,4148.10059495735
48845,4148.10059495735
48846,4148.10059495735
48847,4148.10059495735
48848,4148.10059495735
48849,4148.10059495735
48850,4148.10059495735
48851,4148.10059495735
48852,4148.10059495735
48853,4148.10059495735
48854,4148.10059495735
48855,4148.10059495735
48856,4148.10059495735
48857,4148.10059495735
48858,4148.10059495735
48859,4148.10059495735
48860,4148.10059495735
48861,4148.10059495735
48862,4148.10059495735
48863,4148.10059495735
48864,4148.10059495735
48865,4148.10059495735
48866,4148.10059495735
48867,4148.10059495735
48868,4148.10059495735
48869,4148.10059495735
48870,4148.10059495735
48871,4148.10059495735
48872,4148.10059495735
48873,4148.10059495735
48874,4148.10059495735
48875,4148.10059495735
48876,4148.10059495735
48877,4148.10059495735
48878,4148.10059495735
48879,4148.10059495735
48880,4148.10059495735
48881,4148.10059495735
48882,4148.10059495735
48883,4148.10059495735
48884,4148.10059495735
48885,4148.10059495735
48886,4148.10059495735
48887,4148.10059495735
48888,4148.10059495735
48889,4148.10059495735
48890,4148.10059495735
48891,4148.10059495735
48892,4148.10059495735
48893,4148.10059495735
48894,4148.10059495735
48895,4148.10059495735
48896,4148.10059495735
48897,4148.10059495735
48898,4148.10059495735
48899,4148.10059495735
48900,4148.10059495735
48901,4148.10059495735
48902,4148.10059495735
48903,4148.10059495735
48904,4148.10059495735
48905,4148.10059495735
48906,4148.10059495735
48907,4148.10059495735
48908,4148.10059495735
48909,4148.10059495735
48910,4148.10059495735
48911,4148.10059495735
48912,4148.10059495735
48913,4148.10059495735
48914,4148.10059495735
48915,4148.10059495735
48916,4148.10059495735
48917,4148.10059495735
48918,4148.10059495735
48919,4148.10059495735
48920,4148.10059495735
48921,4148.10059495735
48922,4148.10059495735
48923,4148.10059495735
48924,4148.10059495735
48925,4148.10059495735
48926,4148.10059495735
48927,4148.10059495735
48928,4148.10059495735
48929,4148.10059495735
48930,4148.10059495735
48931,4148.10059495735
48932,4148.10059495735
48933,4148.10059495735
48934,4148.10059495735
48935,4148.10059495735
48936,4148.10059495735
48937,4148.10059495735
48938,4148.10059495735
48939,4148.10059495735
48940,4148.10059495735
48941,4148.10059495735
48942,4148.10059495735
48943,4148.10059495735
48944,4148.10059495735
48945,4148.10059495735
48946,4148.10059495735
48947,4148.10059495735
48948,4148.10059495735
48949,4148.10059495735
48950,4148.10059495735
48951,4148.10059495735
48952,4148.10059495735
48953,4148.10059495735
48954,4148.10059495735
48955,4148.10059495735
48956,4148.10059495735
48957,4148.10059495735
48958,4148.10059495735
48959,4148.10059495735
48960,4148.10059495735
48961,4148.10059495735
48962,4148.10059495735
48963,4148.10059495735
48964,4148.10059495735
48965,4148.10059495735
48966,4148.10059495735
48967,4148.10059495735
48968,4148.10059495735
48969,4148.10059495735
48970,4148.10059495735
48971,4148.10059495735
48972,4148.10059495735
48973,4148.10059495735
48974,4148.10059495735
48975,4148.10059495735
48976,4148.10059495735
48977,4148.10059495735
48978,4148.10059495735
48979,4148.10059495735
48980,4148.10059495735
48981,4148.10059495735
48982,4148.10059495735
48983,4148.10059495735
48984,4148.10059495735
48985,4148.10059495735
48986,4148.10059495735
48987,4148.10059495735
48988,4148.10059495735
48989,4148.10059495735
48990,4148.10059495735
48991,4148.10059495735
48992,4148.10059495735
48993,4148.10059495735
48994,4148.10059495735
48995,4148.10059495735
48996,4148.10059495735
48997,4148.10059495735
48998,4148.10059495735
48999,4148.10059495735
49000,4148.10059495735
49001,4148.10059495735
49002,4148.10059495735
49003,4148.10059495735
49004,4148.10059495735
49005,4148.10059495735
49006,4148.10059495735
49007,4148.10059495735
49008,4148.10059495735
49009,4148.10059495735
49010,4148.10059495735
49011,4148.10059495735
49012,4148.10059495735
49013,4148.10059495735
49014,4148.10059495735
49015,4148.10059495735
49016,4148.10059495735
49017,4148.10059495735
49018,4148.10059495735
49019,4148.10059495735
49020,4148.10059495735
49021,4148.10059495735
49022,4148.10059495735
49023,4148.10059495735
49024,4148.10059495735
49025,4148.10059495735
49026,4148.10059495735
49027,4148.10059495735
49028,4148.10059495735
49029,4148.10059495735
49030,4148.10059495735
49031,4148.10059495735
49032,4148.10059495735
49033,4148.10059495735
49034,4148.10059495735
49035,4148.10059495735
49036,4148.10059495735
49037,4148.10059495735
49038,4148.10059495735
49039,4148.10059495735
49040,4148.10059495735
49041,4146.764420115485
49042,4146.764420115485
49043,4146.764420115485
49044,4146.764420115485
49045,4146.764420115485
49046,4146.764420115485
49047,4146.764420115485
49048,4146.764420115485
49049,4146.492817618203
49050,4146.492817618203
49051,4146.492817618203
49052,4146.492817618203
49053,4146.492817618203
49054,4146.492817618203
49055,4146.492817618203
49056,4146.492817618203
49057,4146.492817618203
49058,4146.492817618203
49059,4146.492817618203
49060,4146.492817618203
49061,4146.492817618203
49062,4146.492817618203
49063,4146.348995218645
49064,4146.348995218645
49065,4146.348995218645
49066,4146.348995218645
49067,4146.348995218645
49068,4146.348995218645
49069,4146.348995218645
49070,4146.348995218645
49071,4146.348995218645
49072,4146.348995218645
49073,4146.348995218645
49074,4146.348995218645
49075,4146.348995218645
49076,4146.348995218645
49077,4146.348995218645
49078,4146.348995218645
49079,4146.348995218645
49080,4146.348995218645
49081,4146.348995218645
49082,4146.348995218645
49083,4146.348995218645
49084,4146.348995218645
49085,4146.348995218645
49086,4146.348995218645
49087,4146.348995218645
49088,4146.348995218645
49089,4146.348995218645
49090,4146.348995218645
49091,4146.348995218645
49092,4146.348995218645
49093,4146.348995218645
49094,4146.348995218645
49095,4146.348995218645
49096,4146.348995218645
49097,4146.348995218645
49098,4146.348995218645
49099,4146.348995218645
49100,4146.348995218645
49101,4146.348995218645
49102,4146.348995218645
49103,4146.348995218645
49104,4146.348995218645
49105,4146.348995218645
49106,4146.348995218645
49107,4146.348995218645
49108,4146.348995218645
49109,4146.348995218645
49110,4146.348995218645
49111,4146.348995218645
49112,4146.348995218645
49113,4146.348995218645
49114,4146.348995218645
49115,4146.348995218645
49116,4146.348995218645
49117,4146.348995218645
49118,4146.348995218645
49119,4146.348995218645
49120,4146.348995218645
49121,4146.348995218645
49122,4146.348995218645
49123,4146.348995218645
49124,4146.348995218645
49125,4146.348995218645
49126,4146.348995218645
49127,4146.348995218645
49128,4146.348995218645
49129,4146.348995218645
49130,4146.348995218645
49131,4146.348995218645
49132,4146.348995218645
49133,4146.348995218645
49134,4146.348995218645
49135,4146.348995218645
49136,4146.348995218645
49137,4146.348995218645
49138,4146.348995218645
49139,4146.348995218645
49140,4146.348995218645
49141,4146.348995218645
49142,4146.348995218645
49143,4146.348995218645
49144,4146.348995218645
49145,4146.348995218645
49146,4146.348995218645
49147,4146.348995218645
49148,4146.348995218645
49149,4146.348995218645
49150,4146.348995218645
49151,4146.348995218645
49152,4146.348995218645
49153,4146.348995218645
49154,4146.348995218645
49155,4146.348995218645
49156,4146.348995218645
49157,4146.348995218645
49158,4146.348995218645
49159,4146.348995218645
49160,4146.348995218645
49161,4146.348995218645
49162,4146.348995218645
49163,4146.348995218645
49164,4146.348995218645
49165,4146.348995218645
49166,4146.348995218645
49167,4146.348995218645
49168,4146.348995218645
49169,4146.348995218645
49170,4146.348995218645
49171,4146.348995218645
49172,4146.348995218645
49173,4146.348995218645
49174,4146.348995218645
49175,4146.348995218645
49176,4146.348995218645
49177,4146.348995218645
49178,4146.348995218645
49179,4146.348995218645
49180,4146.348995218645
49181,4146.348995218645
49182,4146.348995218645
49183,4146.348995218645
49184,4146.348995218645
49185,4146.348995218645
49186,4146.348995218645
49187,4146.348995218645
49188,4146.348995218645
49189,4146.348995218645
49190,4146.348995218645
49191,4146.348995218645
49192,4146.348995218645
49193,4146.348995218645
49194,4146.348995218645
49195,4146.348995218645
49196,4146.348995218645
49197,4146.348995218645
49198,4146.348995218645
49199,4146.348995218645
49200,4146.348995218645
49201,4146.348995218645
49202,4146.348995218645
49203,4146.348995218645
49204,4146.348995218645
49205,4146.348995218645
49206,4146.348995218645
49207,4146.348995218645
49208,4146.348995218645
49209,4146.348995218645
49210,4146.348995218645
49211,4146.348995218645
49212,4146.348995218645
49213,4146.348995218645
49214,4146.348995218645
49215,4146.157413945986
49216,4146.157413945986
49217,4146.157413945986
49218,4146.157413945986
49219,4145.423623970225
49220,4145.423623970225
49221,4145.423623970225
49222,4145.423623970225
49223,4145.423623970225
49224,4145.423623970225
49225,4145.423623970225
49226,4145.423623970225
49227,4145.423623970225
49228,4145.423623970225
49229,4143.926295986729
49230,4143.926295986729
49231,4143.926295986729
49232,4143.926295986729
49233,4143.926295986729
49234,4143.926295986729
49235,4143.926295986729
49236,4143.926295986729
49237,4143.926295986729
49238,4143.926295986729
49239,4143.926295986729
49240,4143.926295986729
49241,4143.926295986729
49242,4143.926295986729
49243,4143.926295986729
49244,4143.926295986729
49245,4143.926295986729
49246,4143.926295986729
49247,4143.926295986729
49248,4143.926295986729
49249,4143.926295986729
49250,4143.926295986729
49251,4143.926295986729
49252,4143.926295986729
49253,4143.926295986729
49254,4143.926295986729
49255,4143.926295986729
49256,4143.926295986729
49257,4143.926295986729
49258,4143.926295986729
49259,4143.926295986729
49260,4143.926295986729
49261,4143.926295986729
49262,4143.926295986729
49263,4143.926295986729
49264,4143.926295986729
49265,4143.926295986729
49266,4143.926295986729
49267,4143.926295986729
49268,4143.926295986729
49269,4143.926295986729
49270,4143.926295986729
49271,4143.926295986729
49272,4143.926295986729
49273,4143.926295986729
49274,4143.926295986729
49275,4143.926295986729
49276,4143.926295986729
49277,4143.926295986729
49278,4143.926295986729
49279,4143.926295986729
49280,4143.926295986729
49281,4143.926295986729
49282,4141.948587222729
49283,4141.948587222729
49284,4141.948587222729
49285,4141.948587222729
49286,4141.948587222729
49287,4141.948587222729
49288,4141.948587222729
49289,4141.948587222729
49290,4141.948587222729
49291,4141.948587222729
49292,4141.948587222729
49293,4141.948587222729
49294,4141.948587222729
49295,4141.948587222729
49296,4141.948587222729
49297,4141.948587222729
49298,4141.948587222729
49299,4141.948587222729
49300,4141.948587222729
49301,4141.948587222729
49302,4141.948587222729
49303,4141.948587222729
49304,4141.948587222729
49305,4141.948587222729
49306,4141.948587222729
49307,4141.948587222729
49308,4141.948587222729
49309,4141.948587222729
49310,4141.948587222729
49311,4141.948587222729
49312,4141.948587222729
49313,4141.948587222729
49314,4141.948587222729
49315,4141.948587222729
49316,4141.948587222729
49317,4141.948587222729
49318,4141.948587222729
49319,4141.948587222729
49320,4141.948587222729
49321,4141.948587222729
49322,4141.948587222729
49323,4141.948587222729
49324,4141.948587222729
49325,4141.948587222729
49326,4141.948587222729
49327,4141.948587222729
49328,4141.948587222729
49329,4141.948587222729
49330,4141.948587222729
49331,4141.948587222729
49332,4141.948587222729
49333,4141.948587222729
49334,4141.948587222729
49335,4141.948587222729
49336,4141.948587222729
49337,4141.948587222729
49338,4141.948587222729
49339,4141.948587222729
49340,4141.948587222729
49341,4141.948587222729
49342,4141.948587222729
49343,4141.948587222729
49344,4141.948587222729
49345,4141.948587222729
49346,4141.948587222729
49347,4141.948587222729
49348,4141.948587222729
49349,4141.948587222729
49350,4141.948587222729
49351,4141.948587222729
49352,4141.948587222729
49353,4141.948587222729
49354,4141.948587222729
49355,4141.948587222729
49356,4141.948587222729
49357,4141.948587222729
49358,4141.948587222729
49359,4141.948587222729
49360,4141.948587222729
49361,4141.948587222729
49362,4141.948587222729
49363,4141.948587222729
49364,4141.948587222729
49365,4141.948587222729
49366,4141.948587222729
49367,4141.948587222729
49368,4141.948587222729
49369,4141.948587222729
49370,4141.948587222729
49371,4141.948587222729
49372,4141.948587222729
49373,4141.948587222729
49374,4141.948587222729
49375,4141.948587222729
49376,4141.948587222729
49377,4141.948587222729
49378,4141.948587222729
49379,4141.948587222729
49380,4141.948587222729
49381,4141.948587222729
49382,4141.948587222729
49383,4141.948587222729
49384,4141.948587222729
49385,4141.948587222729
49386,4141.948587222729
49387,4141.948587222729
49388,4141.948587222729
49389,4141.948587222729
49390,4141.948587222729
49391,4141.948587222729
49392,4141.948587222729
49393,4141.948587222729
49394,4141.948587222729
49395,4141.948587222729
49396,4141.948587222729
49397,4141.948587222729
49398,4141.948587222729
49399,4141.948587222729
49400,4141.948587222729
49401,4141.948587222729
49402,4141.948587222729
49403,4141.948587222729
49404,4141.948587222729
49405,4141.948587222729
49406,4141.948587222729
49407,4141.948587222729
49408,4141.948587222729
49409,4141.948587222729
49410,4141.948587222729
49411,4141.948587222729
49412,4141.948587222729
49413,4141.948587222729
49414,4141.948587222729
49415,4141.948587222729
49416,4141.948587222729
49417,4141.948587222729
49418,4141.948587222729
49419,4141.948587222729
49420,4141.948587222729
49421,4141.948587222729
