,0
781,29838.86621388123
782,29838.86621388123
783,29838.86621388123
784,29838.86621388123
785,29838.86621388123
786,29838.86621388123
787,29838.86621388123
788,29838.86621388123
789,29838.86621388123
790,29838.86621388123
791,29838.86621388123
792,29838.86621388123
793,29838.86621388123
794,29838.86621388123
795,29838.86621388123
796,29838.86621388123
797,29838.86621388123
798,29838.86621388123
799,29838.86621388123
800,29838.86621388123
801,29838.86621388123
802,29838.86621388123
803,29838.86621388123
804,29838.86621388123
805,29838.86621388123
806,29838.86621388123
807,29838.86621388123
808,29838.86621388123
809,29838.86621388123
810,29838.86621388123
811,29838.86621388123
812,29838.86621388123
813,29838.86621388123
814,29837.96300177556
815,29837.96300177556
816,29837.96300177556
817,29837.96300177556
818,29837.96300177556
819,29837.96300177556
820,29826.500623372027
821,29658.519711823737
822,29592.90262399162
823,29583.26188274118
824,29583.26188274118
825,29583.26188274118
826,29583.26188274118
827,29583.26188274118
828,29583.26188274118
829,29558.93627815193
830,29558.93627815193
831,29558.93627815193
832,29558.93627815193
833,29530.975900575024
834,29225.571018220093
835,29225.571018220093
836,29202.335920426434
837,28993.52268610085
838,28993.52268610085
839,28955.500876903636
840,28715.352706399368
841,28715.352706399368
842,28715.352706399368
843,28715.352706399368
844,28715.352706399368
845,28708.641803515566
846,28708.641803515566
847,28708.641803515566
848,28708.641803515566
849,28708.641803515566
850,28708.641803515566
851,28708.641803515566
852,28700.15626672018
853,28297.76641326199
854,28297.76641326199
855,28297.76641326199
856,28297.76641326199
857,28297.76641326199
858,28297.76641326199
859,28297.76641326199
860,28297.76641326199
861,28297.76641326199
862,28297.76641326199
863,28274.97179855701
864,28163.187809149116
865,28163.187809149116
866,28140.4279267171
867,27807.00316700412
868,27807.00316700412
869,27807.00316700412
870,27807.00316700412
871,27807.00316700412
872,27807.00316700412
873,27807.00316700412
874,27807.00316700412
875,27807.00316700412
876,27807.00316700412
877,27807.00316700412
878,27807.00316700412
879,27807.00316700412
880,27807.00316700412
881,27807.00316700412
882,27807.00316700412
883,27807.00316700412
884,27807.00316700412
885,27807.00316700412
886,27807.00316700412
887,27776.484084127267
888,27776.484084127267
889,27663.922860683808
890,27663.922860683808
891,27663.922860683808
892,27663.922860683808
893,27663.922860683808
894,27663.922860683808
895,27663.922860683808
896,27633.374967000796
897,27495.144700856326
898,27495.144700856326
899,27495.144700856326
900,27495.144700856326
901,27495.144700856326
902,27495.144700856326
903,27495.144700856326
904,27495.144700856326
905,27495.144700856326
906,27495.144700856326
907,27493.549170391307
908,27410.91288725599
909,27410.487067845203
910,27379.511324990643
911,27379.511324990643
912,27379.511324990643
913,27373.197052344796
914,27373.197052344796
915,27373.197052344796
916,27373.197052344796
917,27373.197052344796
918,27373.197052344796
919,27373.197052344796
920,27373.197052344796
921,27373.197052344796
922,27373.197052344796
923,27373.197052344796
924,27373.197052344796
925,27373.197052344796
926,27373.197052344796
927,27373.197052344796
928,27373.197052344796
929,27373.197052344796
930,27373.197052344796
931,27373.197052344796
932,27373.197052344796
933,27373.197052344796
