,0
564,31839.089121313693
565,31849.88651168435
566,31716.9636123721
567,31853.068011844116
568,31972.706154412826
569,31970.971504900943
570,31966.960182847764
571,31910.68494005171
572,31975.683334931506
573,32216.71764455839
574,32204.287524830026
575,31967.071636859906
576,32103.00981646336
577,32075.902857726716
578,32139.691713372507
579,32159.26442556038
580,32120.042941497202
581,31972.138043097082
582,32138.15832970772
583,32180.74768035469
584,32168.906283517754
585,32167.655948563886
586,32053.97015545042
587,32075.93933657636
588,31960.090379357636
589,31860.92497244484
590,31769.669521387226
591,31784.888135015553
592,32065.892161493874
593,32057.830669671628
594,32024.70963713912
595,31989.61759328628
596,32039.91185388769
597,32038.59334866934
598,32037.530932256377
599,31942.310467422856
600,32013.061543617307
601,32207.707858429945
602,32200.61850437294
603,31951.931396807107
604,32343.7027169038
605,32326.33755282351
606,32299.8281414556
607,32193.929515697975
608,32300.377956193493
609,32543.98423230322
610,32554.59698402887
611,32282.504536525645
612,32256.20117203221
613,32029.95093198846
614,32255.973961981286
615,32263.417716698023
616,32234.20073636199
617,32146.680905973466
618,32123.87258696252
619,32190.30364612164
620,32161.36744642532
621,32426.504296854982
622,32501.191981792712
623,32495.93766254449
624,32517.09118624049
625,32528.011812978457
626,32526.310410427635
627,32510.357661645045
628,32523.706053388447
629,32547.421543039487
630,32958.318322899824
631,32951.279024138224
632,32957.32016605342
633,32645.26191062264
634,32789.88748292299
635,32757.67306375507
636,32736.24175857113
637,32627.636728904887
638,32655.93022684521
639,32547.355067472825
640,32572.42952097307
641,32555.3659338165
642,32531.91626788693
643,32478.048751141057
644,32521.46756955059
645,32503.273927396767
646,32662.9072489569
647,32664.964548159747
648,32481.548366023613
649,32467.928587988776
650,32367.82832424994
651,32402.677259942946
652,32428.704380499497
653,32435.701600883862
654,32405.81508493598
655,32468.568027862293
656,32440.667100476345
657,32191.030259109306
658,32361.06598155655
659,32405.796842006122
660,32408.937489562122
661,32437.309563548075
662,32477.139973695837
663,32221.571079234283
664,32247.297403050114
665,32214.556357847192
666,32188.52261421273
667,32343.423959043525
668,32452.10688607063
669,32472.006986337135
670,32443.4452877499
671,32424.302921057068
672,32273.621105468275
673,32319.450562353664
674,32137.16568339185
675,32292.44782885084
676,32310.465249902623
677,32313.018199391863
678,32187.95918910487
679,32338.07866645967
680,32334.53416982683
681,32336.502669622383
682,32376.6323689536
683,32376.17942844011
684,32306.89610140843
685,32501.669763255446
686,32675.46519866032
687,32665.79147172944
688,32401.073212360938
689,32605.559361426913
690,32543.172743697058
691,32544.192231253994
692,32627.11137948677
693,32578.501674598097
694,32584.221276639946
695,32548.78036569009
696,32574.711240939672
697,32611.74422143167
698,32747.89239532562
699,32752.99006014025
700,32758.520756435
701,32756.449921047817
702,32766.989041975903
703,32752.255767123785
704,32746.38915780519
705,32780.40737932055
706,32764.327595077455
707,32756.06370281436
708,32774.317553142544
709,32665.714078884183
710,32899.20310011016
711,32952.204369211686
712,32952.97238485986
713,32953.04777283272
714,32880.57386467507
715,32912.97002596993
716,32910.39954925995
717,33150.698463939385
718,33199.075607733066
719,33125.231474482425
720,33073.41228806063
721,33093.0217167754
722,33054.3210668375
723,33058.76817159306
724,32999.14436772007
725,33124.58207621042
726,33126.35406615737
727,32993.78110035787
728,33094.85753540874
729,33112.2859787658
730,33045.14309013494
731,33332.34004232178
732,33400.468546848526
733,33443.4551032146
734,33440.746473083826
735,33199.096909047745
736,33357.277555132554
737,33104.26186578603
738,33203.12177745372
739,33152.370149554234
740,33094.90593538416
741,33068.8032889718
742,32917.607229680914
743,32945.27278748567
744,32865.87848706624
745,32804.72517191729
746,32814.92364628715
747,32841.75042671291
748,32758.919510837044
749,32736.49026100376
750,32523.55117970117
751,32620.528185945535
752,32530.080471695466
753,32552.86244658988
754,32536.38248071117
755,32517.248002093867
756,32526.453336346498
757,32603.206717491288
758,32578.299649742145
759,32506.332997394802
760,32514.120137292994
761,32333.295057719522
762,32321.24458661389
763,32145.967979791538
764,32308.253163651465
765,32304.76688976951
766,32315.43608648159
767,32367.96764534221
768,32288.107112443395
769,32333.636624230552
770,32333.636624230552
771,32496.33659004441
772,32471.53879832626
773,32468.598483413793
774,32466.81141831565
775,32390.185646681828
776,32437.99745385036
777,32323.10974096643
778,32649.728679447922
779,32665.5132977289
780,32583.533183748717
781,32578.334554356807
782,32384.21147795416
783,32356.234598028383
784,32398.74593788672
785,32334.076962823703
786,32391.434348946743
787,32088.542980136466
788,32047.51778508831
789,31867.46555012473
790,31965.568712163775
791,32012.989288980472
792,31947.058818395286
793,31950.425061359783
794,31775.459920835485
795,31889.03944692535
796,31849.834747229528
797,31710.21871645444
798,31822.51375501928
799,31666.19033330302
800,31679.994800598346
801,31404.64610832259
802,31704.68004358478
803,31673.508209115837
804,31666.643676118772
805,31703.555333833876
806,31777.254796027773
807,31775.731919906957
808,31467.836031999952
809,31467.836031999952
810,31505.103830015934
811,31507.705004319818
812,31517.119243108493
813,31561.27548062655
814,31557.981970288358
815,31607.375929239763
816,31681.901035588933
817,31680.202457693376
818,31691.002306936432
819,31644.280396968366
820,31691.084147532383
821,31710.77142747267
822,31511.66880354107
823,31721.83415109534
824,31720.3546011285
825,31745.78921887525
826,31748.200932483127
827,31996.229680345215
828,31972.399105517667
829,31847.384697615795
830,31900.255856305317
831,31983.178261701934
832,31983.178261701934
833,31884.699401037768
834,32003.417578971897
835,31983.194815991
836,31923.98838280179
837,32034.720174032624
838,31948.143803539104
839,32096.442699559175
840,32025.795654853504
841,31960.9978704664
842,31929.0409665168
843,31843.137080546243
844,31798.694097430496
845,31920.04553297956
846,32052.53367981365
847,32052.370098773066
848,31974.708600090526
849,32077.037567221207
850,32074.050903601965
851,32109.02397404571
852,32128.91386141895
853,32028.00881614096
854,32198.320279710322
855,32187.079006216565
856,32185.88856574915
857,32020.651489114898
858,32188.936989086247
859,32134.077224689987
860,32059.02722535466
861,32087.733904455217
862,31814.39026806231
863,31943.500310185056
864,31988.54864128895
865,32014.529703675165
866,32053.437660586012
867,32045.630020408666
868,32102.128499172642
869,32166.650771619847
870,32173.2239798854
871,32104.72517055512
872,32309.449981077174
873,32320.631502831566
874,32314.268928806694
875,32080.951618808696
876,32270.5599133044
877,32297.376835740575
878,32300.682849321292
879,32124.358529104706
880,32233.354113165005
881,32436.554642447496
882,32423.866892771613
883,32123.512276579
884,32298.774253509626
885,32326.775343695386
886,32318.993818770177
887,32284.652391610412
888,32381.646997267744
889,32377.361121480553
890,32159.22226273585
891,32535.88483698334
892,32566.854905792046
893,32478.776367685274
894,32535.109130071858
895,32527.99655396787
896,32457.068877763835
897,32517.935536692712
898,32524.639931123344
899,32502.351014376243
900,32507.025545524633
901,32429.237104286134
902,32498.730676963805
903,32443.136166548225
904,32584.422684565052
905,32553.674018777765
906,32370.824026652113
907,32472.60982592248
908,32401.416994877945
909,32459.888470731294
910,32468.9567547535
911,32378.095539179507
912,32513.84335308123
913,32644.127750757176
914,32606.625282972782
915,32640.739205427744
916,32313.73482394586
917,32576.34632820031
918,32498.428331239982
919,32509.519406783376
920,32509.73573578022
921,32421.080004323347
922,32502.042696923036
923,32656.52620222786
924,32640.49549516356
925,32533.59829883537
926,32685.930118199718
927,32722.4887037582
928,32633.952005427247
929,32633.27516424558
930,32324.132188852363
931,32733.285266113347
932,32749.488524374854
933,32676.39896837589
934,32673.783984988255
935,32741.96078107736
936,32871.08278279634
937,32861.43068482434
938,32661.882585404597
939,32897.70746615861
940,32896.627058869446
941,32698.058984942323
942,32793.237076212296
943,32525.58483830746
944,32576.322724508656
945,32219.901608011758
946,32474.82573900495
947,32352.791324840706
948,32324.13752438934
949,32060.79089944271
950,32351.843724033053
951,32355.063007358374
952,32340.187510451233
953,32359.38348062212
954,32266.76534968044
955,32325.22384816054
956,32308.04055385712
957,32329.672930112945
958,32354.95079853342
959,32268.73542416956
960,32324.416451893507
961,32169.913721601763
962,32112.101022481642
963,32109.905912609633
964,32151.32317219449
965,32161.945095368443
966,32085.45921844558
967,32282.193649519653
968,32428.200909215557
969,32317.485399842888
970,32426.559230431263
971,32396.49805440441
972,32341.306181670312
973,32314.76419649271
974,32281.101060523804
975,32358.762676313134
976,32368.4451347188
977,32376.839522798175
978,32389.651902335507
979,32390.405982503304
980,32278.789852961945
981,32291.178610475414
982,32197.984150877674
983,32530.91326591672
984,32549.41593804089
985,32553.098518695995
986,32243.89735905519
987,32407.8221750845
988,32377.689323077873
989,32279.335557892737
990,32392.252767339916
991,32347.434937324706
992,32291.042210472733
993,32283.00399550274
994,32272.86766801226
995,32259.017327211943
996,32274.379660012077
997,32392.170753435526
998,32455.13456643115
999,32509.30983399956
1000,32498.276869315152
1001,32363.2707812237
1002,32460.17817949866
1003,32448.236902241362
1004,32446.869732147792
1005,32478.089585961105
1006,32450.495171538874
1007,32464.486594932758
1008,32499.9158375268
1009,32464.30968906934
1010,32496.50814062779
1011,32668.812737331613
1012,32693.615561524955
1013,32438.258616069623
1014,32438.258616069623
1015,32784.9303626103
1016,32756.04618507048
1017,32778.92818666305
1018,32782.60711280758
1019,32795.33047774188
1020,32889.39704769965
1021,32823.266751350646
1022,32909.28595333785
1023,32889.77680169394
1024,32714.9997061488
1025,32891.99781730985
1026,33069.574772009706
1027,33076.86532959918
1028,32901.68899519114
1029,32911.65094446705
1030,32894.12406704636
1031,33039.66433540819
1032,33014.580685715286
1033,32687.568014395663
1034,32778.2990492979
1035,32784.103099029344
1036,32787.6304364783
1037,32822.82563158737
1038,32773.2496409577
1039,32657.705116695928
1040,32657.705116695928
1041,33039.40486063699
1042,33030.01505614117
1043,32993.39244189934
1044,33010.80512092612
1045,33009.608609086645
1046,32950.240723322175
1047,33293.05771260975
1048,33294.55962291162
1049,33259.800397314604
1050,33280.98459304172
1051,33623.06279841804
1052,33622.58987548395
1053,33611.24042959425
1054,33509.941065340085
1055,33552.133251476174
1056,33379.32780423535
1057,33455.836144591136
1058,33469.87640865757
1059,33436.62591604622
1060,33436.62591604622
1061,33682.40539760678
1062,33681.742305754386
1063,33438.96066570591
1064,33838.09633168168
1065,33834.89724317606
1066,33852.1312904505
1067,33828.52212572622
1068,33824.644454537876
1069,33798.40033084
1070,33836.08793773381
1071,34123.733208656966
1072,34181.672567583526
1073,34194.03482043986
1074,34171.26211304557
1075,34109.85719647264
1076,34154.60072951048
1077,34519.681564287275
1078,34494.02619557811
1079,34480.53471129779
1080,34491.23442829798
1081,34497.52694659871
1082,34383.75618186163
1083,34767.48178290611
1084,34807.93047367384
1085,34807.98623197459
1086,34849.74311435721
1087,34855.99355196034
1088,35012.69001870128
1089,35059.55083181306
1090,34846.666805787616
1091,34879.788894408055
1092,34876.18997811971
1093,34919.0555875555
1094,34921.40413205429
1095,34915.11711864924
1096,35015.302656260195
1097,35277.99062336865
1098,35228.40950628631
1099,35228.40950628631
1100,35034.38556517163
1101,35237.95329928751
1102,35241.356931477654
1103,34934.71027385607
1104,34934.56221198886
1105,34787.28208289933
1106,34827.447749032384
1107,34827.447749032384
1108,34826.44199922262
1109,34724.70679266138
1110,34791.28537424773
1111,34837.82343491702
1112,34924.55116437521
1113,34880.086941746464
1114,35175.601265223995
1115,35167.9931982119
1116,35003.98990205696
1117,35212.61173191806
1118,35184.82995987432
1119,34973.50555263848
1120,35289.68668734024
1121,35276.569374543855
1122,35129.80484626896
1123,35219.990872795766
1124,35202.36521779958
1125,35283.15935298281
1126,35260.11486957483
1127,35229.0605594971
1128,35108.978076072075
1129,35225.10375555501
1130,35239.817256756905
1131,35182.60384192593
1132,35185.52893982314
1133,35106.62389111607
1134,35128.94084630139
1135,34950.024784370704
1136,34869.66646504116
1137,34816.77777876386
1138,34873.138100799944
1139,34851.2998643575
1140,34851.2998643575
1141,34881.36297403877
1142,34765.21201715277
1143,34708.42594219269
1144,34862.16893027993
1145,34892.39486140265
1146,34835.65788676839
1147,34732.98774284171
1148,34694.475417935195
1149,34636.271483537406
1150,34786.37438007713
1151,34898.937701191295
1152,34915.39843165183
1153,34915.009112461135
1154,34940.7386944861
1155,34982.51127526438
1156,34911.80838206296
1157,34862.93470551823
1158,34834.68352973155
1159,34607.99490843215
1160,34628.40078225077
1161,34736.542132806564
1162,34629.033683431066
1163,34524.64946396288
1164,34391.47039240468
1165,34437.743477315205
1166,34571.33168787323
1167,34523.42261818232
1168,34296.62886318551
1169,34536.11554195955
1170,34556.5132157648
1171,34532.69455490555
1172,34542.68479646391
1173,34501.184168141226
1174,34501.184168141226
1175,34659.84757424404
1176,34608.47489888612
1177,34760.04562507743
1178,34740.60924072362
1179,34866.300957052335
1180,34800.433798131715
1181,34860.73644960366
1182,34865.35316425514
1183,34924.8497788422
1184,35105.901693444626
1185,35164.684613680285
1186,35154.47375171252
1187,35193.455019316854
1188,35175.80303019998
1189,35098.25260408088
1190,35154.06365732269
1191,35026.43455145722
1192,34965.677263435966
1193,34817.92486896426
1194,34693.49575369873
1195,34698.85520889898
1196,34675.26001098499
1197,34618.05126985311
1198,34622.95451544961
1199,34510.41081416374
1200,34616.40305641695
1201,34620.45534709553
1202,34492.708938966534
1203,34612.46150105133
1204,34571.903105238016
1205,34426.29104266703
1206,34490.91217269022
1207,34450.7423733659
1208,34430.16168811769
1209,34455.97511043532
1210,34469.43784095003
1211,34462.16152099217
1212,34328.174572875345
1213,34575.370990130046
1214,34571.2901151259
1215,34399.942486922715
1216,34386.11147866077
1217,34198.92499065004
1218,34402.937123240525
1219,34452.87630101094
1220,34308.32385573308
1221,34345.998861768574
1222,34307.390585915964
1223,34342.99813151933
1224,34353.009121970244
1225,34462.85314065727
1226,34486.20857413128
1227,34346.73737455408
1228,34458.14255576237
1229,34478.42095576518
1230,34446.644569379
1231,34449.72133651281
1232,34358.768097187116
1233,34350.77118420064
1234,34265.82840613697
1235,34327.98333587911
1236,34313.30893083067
1237,34147.99015195892
1238,34296.87105715308
1239,34433.658961425484
1240,34386.52164244045
1241,34399.750290523036
1242,34267.47632149911
1243,34396.50551361944
1244,34396.50551361944
1245,34425.70311968889
1246,34382.56654747637
1247,34458.71661516895
1248,34553.13591846949
1249,34537.081785065646
1250,34637.52963815951
1251,34637.49120377604
1252,34642.182498012575
1253,34696.694885183184
1254,34680.982473298274
1255,34606.79862708463
1256,34544.82294946005
1257,34551.643522971106
1258,34671.74385459454
1259,34737.03638704638
1260,34724.18391837405
1261,34757.205948964656
1262,34723.273071727745
1263,34681.48662968945
1264,34630.306021108394
1265,34515.24081855458
1266,34448.85353672202
1267,34287.20987317279
1268,34179.5461502652
1269,34037.190619952555
1270,34003.69331180934
1271,33887.46023250746
1272,34034.53722433669
1273,34064.805621249776
1274,34086.11346970941
1275,34105.78986330391
1276,34064.41527135689
1277,34064.41527135689
1278,34180.44146597774
1279,34147.93424557418
1280,34297.94634579211
1281,34280.86864239353
1282,34304.77856493218
1283,34307.57328400694
1284,34345.583023876854
1285,34474.39851852991
1286,34431.37442820685
1287,34426.958553948774
1288,34404.92101770846
1289,34269.06169435446
1290,34158.59273636833
1291,34083.56644490012
1292,34134.148916555874
1293,34239.93151511308
1294,34264.36018793486
1295,34242.187807004644
1296,34294.85420714945
1297,34369.46913944013
1298,34407.90296618264
1299,34470.19560322886
1300,34326.82766616959
1301,34351.21044591662
1302,34257.692518803844
1303,34217.78770252432
1304,34133.74182360418
1305,34079.46984431603
1306,33981.40219832666
1307,34113.40514252902
1308,34090.0337213664
1309,34053.62744011059
1310,34048.69080766146
1311,33985.85167451261
1312,34024.52305291733
1313,33847.457777280695
1314,34052.947530245045
1315,34057.995955819206
1316,34041.88180396706
1317,34203.74925919203
1318,34204.5750944079
1319,34206.891274523776
1320,34420.541057086055
1321,34350.13139235087
1322,34373.45618182522
1323,34342.729671633475
1324,34387.62034400998
1325,34482.90189911851
1326,34470.10022396205
1327,34450.7683883423
1328,34483.80194252744
1329,34500.725346314735
1330,34430.843168650135
1331,34547.739918936844
1332,34523.11033086672
1333,34622.21488771918
1334,34521.55806551561
1335,34383.4960415621
1336,34362.87415055437
1337,34226.05062924251
1338,34210.63013350345
1339,34222.03788718972
1340,34236.27287309393
1341,34236.55442483484
1342,34148.671719488324
1343,34237.74825587364
1344,34398.33492039726
1345,34422.93139369483
1346,34324.0337516561
1347,34396.49319631878
1348,34419.60217943039
1349,34488.95468854657
1350,34546.24047534921
1351,34343.460132187254
1352,34273.044843132666
1353,34095.523220542236
1354,34168.13418288529
1355,34088.67013593236
1356,34080.01950907921
1357,34090.6028523689
1358,34034.55747719279
1359,34175.49502665651
1360,34197.374919111346
1361,34182.42455814277
1362,34278.34243648386
