,Means
60578,4299.1146032286315
60579,4299.1146032286315
60580,4299.1146032286315
60581,4299.1146032286315
60582,4299.1146032286315
60583,4299.1146032286315
60584,4299.1146032286315
60585,4299.1146032286315
60586,4299.1146032286315
60587,4299.1146032286315
60588,4299.1146032286315
60589,4299.1146032286315
60590,4299.1146032286315
60591,4299.1146032286315
60592,4299.1146032286315
60593,4299.1146032286315
60594,4299.1146032286315
60595,4299.1146032286315
60596,4299.1146032286315
60597,4299.1146032286315
60598,4299.1146032286315
60599,4299.1146032286315
60600,4299.1146032286315
60601,4299.1146032286315
60602,4299.1146032286315
60603,4299.1146032286315
60604,4299.1146032286315
60605,4299.1146032286315
60606,4299.1146032286315
60607,4299.1146032286315
60608,4299.1146032286315
60609,4299.1146032286315
60610,4299.1146032286315
60611,4299.1146032286315
60612,4299.1146032286315
60613,4299.1146032286315
60614,4299.1146032286315
60615,4299.1146032286315
60616,4299.1146032286315
60617,4299.1146032286315
60618,4299.1146032286315
60619,4299.1146032286315
60620,4299.1146032286315
60621,4299.1146032286315
60622,4299.1146032286315
60623,4299.1146032286315
60624,4299.1146032286315
60625,4299.1146032286315
60626,4299.1146032286315
60627,4299.1146032286315
60628,4299.1146032286315
60629,4299.1146032286315
60630,4299.1146032286315
60631,4299.1146032286315
60632,4299.1146032286315
60633,4299.1146032286315
60634,4299.1146032286315
60635,4299.1146032286315
60636,4299.1146032286315
60637,4299.1146032286315
60638,4299.1146032286315
60639,4299.1146032286315
60640,4299.1146032286315
60641,4299.1146032286315
60642,4299.1146032286315
60643,4299.1146032286315
60644,4299.1146032286315
60645,4299.1146032286315
60646,4299.1146032286315
60647,4299.1146032286315
60648,4299.1146032286315
60649,4299.1146032286315
60650,4299.1146032286315
60651,4299.1146032286315
60652,4299.1146032286315
60653,4299.1146032286315
60654,4299.1146032286315
60655,4299.1146032286315
60656,4299.1146032286315
60657,4299.1146032286315
60658,4299.1146032286315
60659,4299.1146032286315
60660,4299.1146032286315
60661,4299.1146032286315
60662,4299.1146032286315
60663,4299.1146032286315
60664,4299.1146032286315
60665,4299.1146032286315
60666,4299.1146032286315
60667,4299.1146032286315
60668,4299.1146032286315
60669,4299.1146032286315
60670,4299.1146032286315
60671,4299.1146032286315
60672,4299.1146032286315
60673,4299.1146032286315
60674,4299.1146032286315
60675,4299.1146032286315
60676,4299.1146032286315
60677,4299.1146032286315
60678,4299.1146032286315
60679,4299.1146032286315
60680,4299.1146032286315
60681,4299.1146032286315
60682,4299.1146032286315
60683,4299.1146032286315
60684,4299.1146032286315
60685,4299.1146032286315
60686,4299.1146032286315
60687,4299.1146032286315
60688,4299.1146032286315
60689,4299.1146032286315
60690,4299.1146032286315
60691,4299.1146032286315
60692,4299.1146032286315
60693,4299.1146032286315
60694,4299.1146032286315
60695,4299.1146032286315
60696,4299.1146032286315
60697,4299.1146032286315
60698,4299.1146032286315
60699,4299.1146032286315
60700,4299.1146032286315
60701,4299.1146032286315
60702,4299.1146032286315
60703,4299.1146032286315
60704,4299.1146032286315
60705,4299.1146032286315
60706,4299.1146032286315
60707,4299.1146032286315
60708,4299.1146032286315
60709,4299.1146032286315
60710,4299.1146032286315
60711,4299.1146032286315
60712,4299.1146032286315
60713,4299.1146032286315
60714,4299.1146032286315
60715,4299.1146032286315
60716,4299.1146032286315
60717,4299.1146032286315
60718,4299.1146032286315
60719,4299.1146032286315
60720,4299.1146032286315
60721,4299.1146032286315
60722,4299.1146032286315
60723,4299.1146032286315
60724,4299.1146032286315
60725,4299.1146032286315
60726,4299.1146032286315
60727,4299.1146032286315
60728,4299.1146032286315
60729,4299.1146032286315
60730,4299.1146032286315
60731,4299.1146032286315
60732,4299.1146032286315
60733,4299.1146032286315
60734,4299.1146032286315
60735,4299.1146032286315
60736,4299.1146032286315
60737,4299.1146032286315
60738,4299.1146032286315
60739,4299.1146032286315
60740,4299.1146032286315
60741,4299.1146032286315
60742,4299.1146032286315
60743,4299.1146032286315
60744,4299.1146032286315
60745,4299.1146032286315
60746,4299.1146032286315
60747,4299.1146032286315
60748,4299.1146032286315
60749,4299.1146032286315
60750,4299.1146032286315
60751,4299.1146032286315
60752,4299.1146032286315
60753,4299.1146032286315
60754,4299.1146032286315
60755,4299.1146032286315
60756,4299.1146032286315
60757,4299.1146032286315
60758,4299.1146032286315
60759,4299.1146032286315
60760,4299.1146032286315
60761,4299.1146032286315
60762,4299.1146032286315
60763,4299.1146032286315
60764,4299.1146032286315
60765,4299.1146032286315
60766,4299.1146032286315
60767,4299.1146032286315
60768,4299.1146032286315
60769,4299.1146032286315
60770,4299.1146032286315
60771,4299.1146032286315
60772,4299.1146032286315
60773,4299.1146032286315
60774,4299.1146032286315
60775,4299.1146032286315
60776,4299.1146032286315
60777,4299.1146032286315
60778,4299.1146032286315
60779,4299.1146032286315
60780,4299.1146032286315
60781,4299.1146032286315
60782,4299.1146032286315
60783,4299.1146032286315
60784,4299.1146032286315
60785,4299.1146032286315
60786,4299.1146032286315
60787,4299.1146032286315
60788,4299.1146032286315
60789,4299.1146032286315
60790,4299.1146032286315
60791,4299.1146032286315
60792,4299.1146032286315
60793,4299.1146032286315
60794,4299.1146032286315
60795,4299.1146032286315
60796,4299.1146032286315
60797,4299.1146032286315
60798,4299.1146032286315
60799,4299.1146032286315
60800,4299.1146032286315
60801,4299.1146032286315
60802,4299.1146032286315
60803,4299.1146032286315
60804,4299.1146032286315
60805,4299.1146032286315
60806,4299.1146032286315
60807,4299.1146032286315
60808,4299.1146032286315
60809,4299.1146032286315
60810,4299.1146032286315
60811,4299.1146032286315
60812,4299.1146032286315
60813,4299.1146032286315
60814,4299.1146032286315
60815,4299.1146032286315
60816,4299.1146032286315
60817,4299.1146032286315
60818,4299.1146032286315
60819,4299.1146032286315
60820,4299.1146032286315
60821,4299.1146032286315
60822,4299.1146032286315
60823,4299.1146032286315
60824,4299.1146032286315
60825,4299.1146032286315
60826,4299.1146032286315
60827,4299.1146032286315
60828,4299.1146032286315
60829,4299.1146032286315
60830,4299.1146032286315
60831,4299.1146032286315
60832,4299.1146032286315
60833,4299.1146032286315
60834,4299.1146032286315
60835,4299.1146032286315
60836,4299.1146032286315
60837,4299.1146032286315
60838,4299.1146032286315
60839,4299.1146032286315
60840,4299.1146032286315
60841,4299.1146032286315
60842,4299.1146032286315
60843,4299.1146032286315
60844,4299.1146032286315
60845,4299.1146032286315
60846,4299.1146032286315
60847,4299.1146032286315
60848,4299.1146032286315
60849,4299.1146032286315
60850,4299.1146032286315
60851,4299.1146032286315
60852,4299.1146032286315
60853,4299.1146032286315
60854,4299.1146032286315
60855,4299.1146032286315
60856,4299.1146032286315
60857,4299.1146032286315
60858,4299.1146032286315
60859,4299.1146032286315
60860,4299.1146032286315
60861,4299.1146032286315
60862,4299.1146032286315
60863,4299.1146032286315
60864,4299.1146032286315
60865,4299.1146032286315
60866,4299.1146032286315
60867,4299.1146032286315
60868,4299.1146032286315
60869,4299.1146032286315
60870,4299.1146032286315
60871,4299.1146032286315
60872,4299.1146032286315
60873,4299.1146032286315
60874,4299.1146032286315
60875,4299.1146032286315
60876,4299.1146032286315
60877,4299.1146032286315
60878,4299.1146032286315
60879,4299.1146032286315
60880,4299.1146032286315
60881,4299.1146032286315
60882,4299.1146032286315
60883,4299.1146032286315
60884,4299.1146032286315
60885,4299.1146032286315
60886,4299.1146032286315
60887,4299.1146032286315
60888,4299.1146032286315
60889,4299.1146032286315
60890,4299.1146032286315
60891,4299.1146032286315
60892,4299.1146032286315
60893,4299.1146032286315
60894,4299.1146032286315
60895,4299.1146032286315
60896,4299.1146032286315
60897,4299.1146032286315
60898,4299.1146032286315
60899,4299.1146032286315
60900,4299.1146032286315
60901,4299.1146032286315
60902,4299.1146032286315
60903,4299.1146032286315
60904,4299.1146032286315
60905,4299.1146032286315
60906,4299.1146032286315
60907,4299.1146032286315
60908,4299.1146032286315
60909,4299.1146032286315
60910,4299.1146032286315
60911,4299.1146032286315
60912,4299.1146032286315
60913,4299.1146032286315
60914,4299.1146032286315
60915,4299.1146032286315
60916,4299.1146032286315
60917,4299.1146032286315
60918,4299.1146032286315
60919,4299.1146032286315
60920,4299.1146032286315
60921,4299.1146032286315
60922,4299.1146032286315
60923,4299.1146032286315
60924,4299.1146032286315
60925,4299.1146032286315
60926,4299.1146032286315
60927,4299.1146032286315
60928,4299.1146032286315
60929,4299.1146032286315
60930,4299.1146032286315
60931,4299.1146032286315
60932,4299.1146032286315
60933,4299.1146032286315
60934,4299.1146032286315
60935,4299.1146032286315
60936,4299.1146032286315
60937,4299.1146032286315
60938,4299.1146032286315
60939,4299.1146032286315
60940,4299.1146032286315
60941,4299.1146032286315
60942,4299.1146032286315
60943,4299.1146032286315
60944,4299.1146032286315
60945,4299.1146032286315
60946,4299.1146032286315
60947,4299.1146032286315
60948,4299.1146032286315
60949,4299.1146032286315
60950,4299.1146032286315
60951,4299.1146032286315
60952,4299.1146032286315
60953,4299.1146032286315
60954,4299.1146032286315
60955,4299.1146032286315
60956,4299.1146032286315
60957,4299.1146032286315
60958,4299.1146032286315
60959,4299.1146032286315
60960,4299.1146032286315
60961,4299.1146032286315
60962,4299.1146032286315
60963,4299.1146032286315
60964,4299.1146032286315
60965,4299.1146032286315
60966,4299.1146032286315
60967,4299.1146032286315
60968,4299.1146032286315
60969,4299.1146032286315
60970,4299.1146032286315
60971,4299.1146032286315
60972,4299.1146032286315
60973,4299.1146032286315
60974,4299.1146032286315
60975,4299.1146032286315
60976,4299.1146032286315
60977,4299.1146032286315
60978,4299.1146032286315
60979,4299.1146032286315
60980,4299.1146032286315
60981,4299.1146032286315
60982,4299.1146032286315
60983,4299.1146032286315
60984,4299.1146032286315
60985,4299.1146032286315
60986,4299.1146032286315
60987,4299.1146032286315
60988,4299.1146032286315
60989,4299.1146032286315
60990,4299.1146032286315
60991,4299.1146032286315
60992,4299.1146032286315
60993,4299.1146032286315
60994,4299.1146032286315
60995,4299.1146032286315
60996,4299.1146032286315
60997,4299.1146032286315
60998,4299.1146032286315
60999,4299.1146032286315
61000,4299.1146032286315
61001,4299.1146032286315
61002,4299.1146032286315
61003,4299.1146032286315
61004,4299.1146032286315
61005,4299.1146032286315
61006,4299.1146032286315
61007,4299.1146032286315
61008,4299.1146032286315
61009,4299.1146032286315
61010,4299.1146032286315
61011,4299.1146032286315
61012,4299.1146032286315
61013,4299.1146032286315
61014,4299.1146032286315
61015,4299.1146032286315
61016,4299.1146032286315
61017,4299.1146032286315
61018,4299.1146032286315
61019,4299.1146032286315
61020,4299.1146032286315
61021,4299.1146032286315
61022,4299.1146032286315
61023,4299.1146032286315
61024,4299.1146032286315
61025,4299.1146032286315
61026,4299.1146032286315
61027,4299.1146032286315
61028,4299.1146032286315
61029,4299.1146032286315
61030,4299.1146032286315
61031,4299.1146032286315
61032,4299.1146032286315
61033,4299.1146032286315
61034,4299.1146032286315
61035,4299.1146032286315
61036,4299.1146032286315
61037,4299.1146032286315
61038,4299.1146032286315
61039,4299.1146032286315
61040,4299.1146032286315
61041,4299.1146032286315
61042,4299.1146032286315
61043,4299.1146032286315
61044,4299.1146032286315
61045,4299.1146032286315
61046,4299.1146032286315
61047,4299.1146032286315
61048,4299.1146032286315
61049,4299.1146032286315
61050,4299.1146032286315
61051,4299.1146032286315
61052,4299.1146032286315
61053,4299.1146032286315
61054,4299.1146032286315
61055,4299.1146032286315
61056,4299.1146032286315
61057,4299.1146032286315
61058,4299.1146032286315
61059,4299.1146032286315
61060,4299.1146032286315
61061,4299.1146032286315
61062,4299.1146032286315
61063,4299.1146032286315
61064,4299.1146032286315
61065,4299.1146032286315
61066,4299.1146032286315
61067,4299.1146032286315
61068,4299.1146032286315
61069,4299.1146032286315
61070,4299.1146032286315
61071,4299.1146032286315
61072,4299.1146032286315
61073,4299.1146032286315
61074,4299.1146032286315
61075,4299.1146032286315
61076,4299.1146032286315
61077,4299.1146032286315
61078,4299.1146032286315
61079,4299.1146032286315
61080,4299.1146032286315
61081,4299.1146032286315
61082,4299.1146032286315
61083,4299.1146032286315
61084,4299.1146032286315
61085,4299.1146032286315
61086,4299.1146032286315
61087,4299.1146032286315
61088,4299.1146032286315
61089,4299.1146032286315
61090,4299.1146032286315
61091,4299.1146032286315
61092,4299.1146032286315
61093,4299.1146032286315
61094,4299.1146032286315
61095,4299.1146032286315
61096,4299.1146032286315
61097,4299.1146032286315
61098,4299.1146032286315
61099,4299.1146032286315
61100,4299.1146032286315
61101,4299.1146032286315
61102,4299.1146032286315
61103,4299.1146032286315
61104,4299.1146032286315
61105,4299.1146032286315
61106,4299.1146032286315
61107,4299.1146032286315
61108,4299.1146032286315
61109,4299.1146032286315
61110,4299.1146032286315
61111,4299.1146032286315
61112,4299.1146032286315
61113,4299.1146032286315
61114,4299.1146032286315
61115,4299.1146032286315
61116,4244.632605821378
61117,4237.154633473505
61118,4237.154633473505
61119,4237.154633473505
61120,4237.154633473505
61121,4237.154633473505
61122,4237.154633473505
61123,4237.154633473505
61124,4237.154633473505
61125,4237.154633473505
61126,4237.154633473505
61127,4237.154633473505
61128,4237.154633473505
61129,4237.154633473505
61130,4237.154633473505
61131,4237.154633473505
61132,4237.154633473505
61133,4237.154633473505
61134,4237.154633473505
61135,4237.154633473505
61136,4237.154633473505
61137,4237.154633473505
61138,4237.154633473505
61139,4237.154633473505
61140,4237.154633473505
61141,4237.154633473505
61142,4237.154633473505
61143,4237.154633473505
61144,4237.154633473505
61145,4237.154633473505
61146,4237.154633473505
61147,4237.154633473505
61148,4237.154633473505
61149,4237.154633473505
61150,4237.154633473505
61151,4237.154633473505
61152,4237.154633473505
61153,4237.154633473505
61154,4237.154633473505
61155,4237.154633473505
61156,4237.154633473505
61157,4237.154633473505
61158,4237.154633473505
61159,4237.154633473505
61160,4237.154633473505
61161,4237.154633473505
61162,4237.154633473505
61163,4237.154633473505
61164,4237.154633473505
61165,4237.154633473505
61166,4237.154633473505
61167,4237.154633473505
61168,4237.154633473505
61169,4237.154633473505
61170,4237.154633473505
61171,4237.154633473505
61172,4237.154633473505
61173,4237.154633473505
61174,4237.154633473505
61175,4237.154633473505
61176,4237.154633473505
61177,4237.154633473505
61178,4237.154633473505
61179,4237.154633473505
61180,4237.154633473505
61181,4237.154633473505
61182,4237.154633473505
61183,4237.154633473505
61184,4237.154633473505
61185,4237.154633473505
61186,4237.154633473505
61187,4237.154633473505
61188,4237.154633473505
61189,4237.154633473505
61190,4237.154633473505
61191,4237.154633473505
61192,4237.154633473505
61193,4237.154633473505
61194,4237.154633473505
61195,4237.154633473505
61196,4237.154633473505
61197,4237.154633473505
61198,4237.154633473505
61199,4237.154633473505
61200,4237.154633473505
61201,4237.154633473505
61202,4237.154633473505
61203,4237.154633473505
61204,4237.154633473505
61205,4237.154633473505
61206,4237.154633473505
61207,4237.154633473505
61208,4237.154633473505
61209,4237.154633473505
61210,4237.154633473505
61211,4237.154633473505
61212,4237.154633473505
61213,4237.154633473505
61214,4237.154633473505
61215,4237.154633473505
61216,4237.154633473505
61217,4237.154633473505
61218,4237.154633473505
61219,4237.154633473505
61220,4237.154633473505
61221,4237.154633473505
61222,4237.154633473505
61223,4237.154633473505
61224,4237.154633473505
61225,4237.154633473505
61226,4237.154633473505
61227,4237.154633473505
61228,4237.154633473505
61229,4237.154633473505
61230,4237.154633473505
61231,4237.154633473505
61232,4237.154633473505
61233,4237.154633473505
61234,4237.154633473505
61235,4237.154633473505
61236,4237.154633473505
61237,4237.154633473505
61238,4237.154633473505
61239,4237.154633473505
61240,4237.154633473505
61241,4237.154633473505
61242,4237.154633473505
61243,4237.154633473505
61244,4237.154633473505
61245,4237.154633473505
61246,4237.154633473505
61247,4237.154633473505
61248,4237.154633473505
61249,4237.154633473505
61250,4237.154633473505
61251,4237.154633473505
61252,4237.154633473505
61253,4237.154633473505
61254,4237.154633473505
61255,4237.154633473505
61256,4237.154633473505
61257,4237.154633473505
61258,4237.154633473505
61259,4237.154633473505
61260,4237.154633473505
61261,4237.154633473505
61262,4237.154633473505
61263,4237.154633473505
61264,4237.154633473505
61265,4237.154633473505
61266,4237.154633473505
61267,4237.154633473505
61268,4237.154633473505
61269,4237.154633473505
61270,4237.154633473505
61271,4237.154633473505
61272,4237.154633473505
61273,4237.154633473505
61274,4237.154633473505
61275,4237.154633473505
61276,4237.154633473505
61277,4237.154633473505
61278,4237.154633473505
61279,4237.154633473505
61280,4237.154633473505
61281,4237.154633473505
61282,4237.154633473505
61283,4237.154633473505
61284,4237.154633473505
61285,4237.154633473505
61286,4237.154633473505
61287,4237.154633473505
61288,4237.154633473505
61289,4237.154633473505
61290,4237.154633473505
61291,4237.154633473505
61292,4237.154633473505
61293,4237.154633473505
61294,4237.154633473505
61295,4237.154633473505
61296,4237.154633473505
61297,4237.154633473505
61298,4237.154633473505
61299,4237.154633473505
61300,4237.154633473505
61301,4237.154633473505
61302,4237.154633473505
61303,4237.154633473505
61304,4237.154633473505
61305,4237.154633473505
61306,4237.154633473505
61307,4237.154633473505
61308,4237.154633473505
61309,4237.154633473505
61310,4237.154633473505
61311,4237.154633473505
61312,4237.154633473505
61313,4237.154633473505
61314,4237.154633473505
61315,4237.154633473505
61316,4237.154633473505
61317,4237.154633473505
61318,4237.154633473505
61319,4237.154633473505
61320,4237.154633473505
61321,4237.154633473505
61322,4237.154633473505
61323,4237.154633473505
61324,4237.154633473505
61325,4237.154633473505
61326,4237.154633473505
61327,4237.154633473505
61328,4237.154633473505
61329,4237.154633473505
61330,4237.154633473505
61331,4237.154633473505
61332,4237.154633473505
61333,4237.154633473505
61334,4237.154633473505
61335,4237.154633473505
61336,4237.154633473505
61337,4237.154633473505
61338,4237.154633473505
61339,4237.154633473505
61340,4237.154633473505
61341,4237.154633473505
61342,4237.154633473505
61343,4237.154633473505
61344,4237.154633473505
61345,4237.154633473505
61346,4237.154633473505
61347,4237.154633473505
61348,4237.154633473505
61349,4237.154633473505
61350,4237.154633473505
61351,4237.154633473505
61352,4237.154633473505
61353,4237.154633473505
61354,4237.154633473505
61355,4237.154633473505
61356,4237.154633473505
61357,4237.154633473505
61358,4237.154633473505
61359,4237.154633473505
61360,4237.154633473505
61361,4237.154633473505
61362,4237.154633473505
61363,4237.154633473505
61364,4237.154633473505
61365,4237.154633473505
61366,4237.154633473505
61367,4237.154633473505
61368,4237.154633473505
61369,4237.154633473505
61370,4237.154633473505
61371,4237.154633473505
61372,4237.154633473505
61373,4237.154633473505
61374,4237.154633473505
61375,4237.154633473505
61376,4237.154633473505
61377,4237.154633473505
61378,4237.154633473505
61379,4237.154633473505
61380,4237.154633473505
61381,4237.154633473505
61382,4237.154633473505
61383,4237.154633473505
61384,4237.154633473505
61385,4237.154633473505
61386,4237.154633473505
61387,4237.154633473505
61388,4237.154633473505
61389,4237.154633473505
61390,4237.154633473505
61391,4237.154633473505
61392,4237.154633473505
61393,4237.154633473505
61394,4237.154633473505
61395,4237.154633473505
61396,4237.154633473505
61397,4237.154633473505
61398,4237.154633473505
61399,4237.154633473505
61400,4237.154633473505
61401,4237.154633473505
61402,4237.154633473505
61403,4237.154633473505
61404,4237.154633473505
61405,4237.154633473505
61406,4237.154633473505
61407,4237.154633473505
61408,4237.154633473505
61409,4237.154633473505
61410,4237.154633473505
61411,4237.154633473505
61412,4237.154633473505
61413,4237.154633473505
61414,4237.154633473505
61415,4237.154633473505
61416,4237.154633473505
61417,4237.154633473505
61418,4237.154633473505
61419,4237.154633473505
61420,4237.154633473505
61421,4237.154633473505
61422,4237.154633473505
61423,4237.154633473505
61424,4237.154633473505
61425,4237.154633473505
61426,4237.154633473505
61427,4237.154633473505
61428,4237.154633473505
61429,4237.154633473505
61430,4237.154633473505
61431,4237.154633473505
61432,4237.154633473505
61433,4237.154633473505
61434,4237.154633473505
61435,4237.154633473505
61436,4237.154633473505
61437,4237.154633473505
61438,4237.154633473505
61439,4237.154633473505
61440,4237.154633473505
61441,4237.154633473505
61442,4237.154633473505
61443,4237.154633473505
61444,4237.154633473505
61445,4237.154633473505
61446,4237.154633473505
61447,4237.154633473505
61448,4237.154633473505
61449,4237.154633473505
61450,4237.154633473505
61451,4237.154633473505
61452,4237.154633473505
61453,4237.154633473505
61454,4237.154633473505
61455,4237.154633473505
61456,4237.154633473505
61457,4237.154633473505
61458,4237.154633473505
61459,4237.154633473505
61460,4237.154633473505
61461,4237.154633473505
61462,4237.154633473505
61463,4237.154633473505
61464,4237.154633473505
61465,4237.154633473505
61466,4237.154633473505
61467,4237.154633473505
61468,4237.154633473505
61469,4237.154633473505
61470,4237.154633473505
61471,4237.154633473505
61472,4237.154633473505
61473,4237.154633473505
61474,4237.154633473505
61475,4237.154633473505
61476,4237.154633473505
61477,4237.154633473505
61478,4237.154633473505
61479,4237.154633473505
61480,4237.154633473505
61481,4237.154633473505
61482,4237.154633473505
61483,4237.154633473505
61484,4237.154633473505
61485,4237.154633473505
61486,4237.154633473505
61487,4237.154633473505
61488,4237.154633473505
61489,4237.154633473505
61490,4237.154633473505
61491,4237.154633473505
61492,4237.154633473505
61493,4237.154633473505
61494,4237.154633473505
61495,4237.154633473505
61496,4237.154633473505
61497,4237.154633473505
61498,4237.154633473505
61499,4237.154633473505
61500,4237.154633473505
61501,4237.154633473505
61502,4237.154633473505
61503,4237.154633473505
61504,4237.154633473505
61505,4237.154633473505
61506,4237.154633473505
61507,4237.154633473505
61508,4237.154633473505
61509,4237.154633473505
61510,4237.154633473505
61511,4237.154633473505
61512,4237.154633473505
61513,4237.154633473505
61514,4237.154633473505
61515,4237.154633473505
61516,4237.154633473505
61517,4237.154633473505
61518,4237.154633473505
61519,4237.154633473505
61520,4237.154633473505
61521,4237.154633473505
61522,4237.154633473505
61523,4237.154633473505
61524,4237.154633473505
61525,4237.154633473505
61526,4237.154633473505
61527,4237.154633473505
61528,4237.154633473505
61529,4237.154633473505
61530,4237.154633473505
61531,4237.154633473505
61532,4237.154633473505
61533,4237.154633473505
61534,4237.154633473505
61535,4237.154633473505
61536,4237.154633473505
61537,4237.154633473505
61538,4237.154633473505
61539,4237.154633473505
61540,4237.154633473505
61541,4237.154633473505
61542,4237.154633473505
61543,4237.154633473505
61544,4237.154633473505
61545,4237.154633473505
61546,4237.154633473505
61547,4237.154633473505
61548,4237.154633473505
61549,4237.154633473505
61550,4237.154633473505
61551,4237.154633473505
61552,4237.154633473505
61553,4237.154633473505
61554,4237.154633473505
61555,4237.154633473505
61556,4237.154633473505
61557,4237.154633473505
61558,4237.154633473505
61559,4237.154633473505
61560,4237.154633473505
61561,4237.154633473505
61562,4237.154633473505
61563,4237.154633473505
61564,4237.154633473505
61565,4237.154633473505
61566,4237.154633473505
61567,4237.154633473505
61568,4237.154633473505
61569,4237.154633473505
61570,4237.154633473505
61571,4237.154633473505
61572,4237.154633473505
61573,4237.154633473505
61574,4237.154633473505
61575,4237.154633473505
61576,4237.154633473505
61577,4237.154633473505
61578,4237.154633473505
61579,4237.154633473505
61580,4237.154633473505
61581,4237.154633473505
61582,4237.154633473505
61583,4237.154633473505
61584,4237.154633473505
61585,4237.154633473505
61586,4237.154633473505
61587,4237.154633473505
61588,4237.154633473505
61589,4237.154633473505
61590,4237.154633473505
61591,4237.154633473505
61592,4237.154633473505
61593,4237.154633473505
61594,4237.154633473505
61595,4237.154633473505
61596,4237.154633473505
61597,4237.154633473505
61598,4237.154633473505
61599,4237.154633473505
61600,4237.154633473505
61601,4237.154633473505
61602,4237.154633473505
61603,4237.154633473505
61604,4237.154633473505
61605,4237.154633473505
61606,4237.154633473505
61607,4237.154633473505
61608,4237.154633473505
61609,4237.154633473505
61610,4237.154633473505
61611,4237.154633473505
61612,4237.154633473505
61613,4237.154633473505
61614,4237.154633473505
61615,4237.154633473505
61616,4237.154633473505
61617,4237.154633473505
61618,4237.154633473505
61619,4237.154633473505
61620,4237.154633473505
61621,4237.154633473505
61622,4237.154633473505
61623,4237.154633473505
61624,4237.154633473505
61625,4237.154633473505
61626,4237.154633473505
61627,4237.154633473505
61628,4237.154633473505
61629,4237.154633473505
61630,4237.154633473505
61631,4237.154633473505
61632,4237.154633473505
61633,4237.154633473505
61634,4237.154633473505
61635,4237.154633473505
61636,4237.154633473505
61637,4237.154633473505
61638,4237.154633473505
61639,4237.154633473505
61640,4237.154633473505
61641,4237.154633473505
61642,4237.154633473505
61643,4237.154633473505
61644,4237.154633473505
61645,4237.154633473505
61646,4237.154633473505
61647,4237.154633473505
61648,4237.154633473505
61649,4237.154633473505
61650,4237.154633473505
61651,4237.154633473505
61652,4237.154633473505
61653,4237.154633473505
61654,4237.154633473505
61655,4237.154633473505
61656,4237.154633473505
61657,4237.154633473505
61658,4237.154633473505
61659,4237.154633473505
61660,4237.154633473505
61661,4237.154633473505
61662,4237.154633473505
61663,4237.154633473505
61664,4237.154633473505
61665,4237.154633473505
61666,4237.154633473505
61667,4237.154633473505
61668,4237.154633473505
61669,4237.154633473505
61670,4237.154633473505
61671,4237.154633473505
61672,4237.154633473505
61673,4237.154633473505
61674,4237.154633473505
61675,4237.154633473505
61676,4237.154633473505
61677,4237.154633473505
61678,4237.154633473505
61679,4237.154633473505
61680,4237.154633473505
61681,4237.154633473505
61682,4237.154633473505
61683,4237.154633473505
61684,4237.154633473505
61685,4237.154633473505
61686,4237.154633473505
61687,4237.154633473505
61688,4237.154633473505
61689,4237.154633473505
61690,4237.154633473505
61691,4237.154633473505
61692,4237.154633473505
61693,4237.154633473505
61694,4237.154633473505
61695,4237.154633473505
61696,4237.154633473505
61697,4237.154633473505
61698,4237.154633473505
61699,4237.154633473505
61700,4237.154633473505
61701,4237.154633473505
61702,4237.154633473505
61703,4237.154633473505
61704,4237.154633473505
61705,4237.154633473505
61706,4237.154633473505
61707,4237.154633473505
61708,4237.154633473505
61709,4237.154633473505
61710,4237.154633473505
61711,4237.154633473505
61712,4237.154633473505
61713,4237.154633473505
61714,4237.154633473505
61715,4237.154633473505
61716,4237.154633473505
61717,4237.154633473505
61718,4237.154633473505
61719,4237.154633473505
61720,4237.154633473505
61721,4237.154633473505
61722,4237.154633473505
61723,4237.154633473505
61724,4237.154633473505
61725,4237.154633473505
61726,4237.154633473505
61727,4237.154633473505
61728,4237.154633473505
61729,4237.154633473505
61730,4237.154633473505
61731,4237.154633473505
61732,4237.154633473505
61733,4237.154633473505
61734,4237.154633473505
61735,4237.154633473505
61736,4237.154633473505
61737,4237.154633473505
61738,4237.154633473505
61739,4237.154633473505
61740,4237.154633473505
61741,4237.154633473505
61742,4237.154633473505
61743,4237.154633473505
61744,4237.154633473505
61745,4237.154633473505
61746,4237.154633473505
61747,4237.154633473505
61748,4237.154633473505
61749,4237.154633473505
61750,4237.154633473505
61751,4237.154633473505
61752,4237.154633473505
61753,4237.154633473505
61754,4237.154633473505
61755,4237.154633473505
61756,4237.154633473505
61757,4237.154633473505
61758,4237.154633473505
61759,4237.154633473505
61760,4237.154633473505
61761,4237.154633473505
61762,4237.154633473505
61763,4237.154633473505
61764,4237.154633473505
61765,4237.154633473505
61766,4237.154633473505
61767,4237.154633473505
61768,4237.154633473505
61769,4237.154633473505
61770,4237.154633473505
61771,4237.154633473505
61772,4237.154633473505
61773,4237.154633473505
61774,4237.154633473505
61775,4237.154633473505
61776,4237.154633473505
61777,4237.154633473505
61778,4237.154633473505
61779,4237.154633473505
61780,4237.154633473505
61781,4237.154633473505
61782,4237.154633473505
61783,4237.154633473505
61784,4237.154633473505
61785,4237.154633473505
61786,4237.154633473505
61787,4237.154633473505
61788,4237.154633473505
61789,4237.154633473505
61790,4237.154633473505
61791,4237.154633473505
61792,4237.154633473505
61793,4237.154633473505
61794,4237.154633473505
61795,4237.154633473505
61796,4237.154633473505
61797,4237.154633473505
61798,4237.154633473505
61799,4237.154633473505
61800,4237.154633473505
