,Means
11260,16643.098824423912
11261,16643.098824423912
11262,16643.098824423912
11263,16643.098824423912
11264,16643.098824423912
11265,16643.098824423912
11266,16643.098824423912
11267,16643.098824423912
11268,16643.098824423912
11269,16643.098824423912
11270,16643.098824423912
11271,16643.098824423912
11272,16643.098824423912
11273,16643.098824423912
11274,16643.098824423912
11275,16643.098824423912
11276,16643.098824423912
11277,16643.098824423912
11278,16643.098824423912
11279,16643.098824423912
11280,16643.098824423912
11281,16643.098824423912
11282,16643.098824423912
11283,16643.098824423912
11284,16643.098824423912
11285,16643.098824423912
11286,16643.098824423912
11287,16643.098824423912
11288,16643.098824423912
11289,16643.098824423912
11290,16643.098824423912
11291,16643.098824423912
11292,16643.098824423912
11293,16643.098824423912
11294,16643.098824423912
11295,16643.098824423912
11296,16643.098824423912
11297,16643.098824423912
11298,16643.098824423912
11299,16643.098824423912
11300,16643.098824423912
11301,16643.098824423912
11302,16643.098824423912
11303,16643.098824423912
11304,16643.098824423912
11305,16643.098824423912
11306,16643.098824423912
11307,16643.098824423912
11308,16643.098824423912
11309,16643.098824423912
11310,16643.098824423912
11311,16643.098824423912
11312,16643.098824423912
11313,16643.098824423912
11314,16643.098824423912
11315,16643.098824423912
11316,16643.098824423912
11317,16643.098824423912
11318,16643.098824423912
11319,16643.098824423912
11320,16643.098824423912
11321,16643.098824423912
11322,16643.098824423912
11323,16643.098824423912
11324,16643.098824423912
11325,16643.098824423912
11326,16643.098824423912
11327,16643.098824423912
11328,16643.098824423912
11329,16643.098824423912
11330,16643.098824423912
11331,16643.098824423912
11332,16643.098824423912
11333,16643.098824423912
11334,16643.098824423912
11335,16643.098824423912
11336,16643.098824423912
11337,16643.098824423912
11338,16643.098824423912
11339,16643.098824423912
11340,16643.098824423912
11341,16643.098824423912
11342,16643.098824423912
11343,16643.098824423912
11344,16643.098824423912
11345,16643.098824423912
11346,16643.098824423912
11347,16643.098824423912
11348,16643.098824423912
11349,16643.098824423912
11350,16643.098824423912
11351,16643.098824423912
11352,16643.098824423912
11353,16643.098824423912
11354,16643.098824423912
11355,16643.098824423912
11356,16643.098824423912
11357,16643.098824423912
11358,16643.098824423912
11359,16643.098824423912
11360,16643.098824423912
11361,16643.098824423912
11362,16643.098824423912
11363,16643.098824423912
11364,16643.098824423912
11365,16643.098824423912
11366,16643.098824423912
11367,16643.098824423912
11368,16643.098824423912
11369,16643.098824423912
11370,16643.098824423912
11371,16643.098824423912
11372,16643.098824423912
11373,16643.098824423912
11374,16643.098824423912
11375,16643.098824423912
11376,16643.098824423912
11377,16643.098824423912
11378,16643.098824423912
11379,16643.098824423912
11380,16643.098824423912
11381,16643.098824423912
11382,16643.098824423912
11383,16643.098824423912
11384,16643.098824423912
11385,16643.098824423912
11386,16643.098824423912
11387,16643.098824423912
11388,16643.098824423912
11389,16643.098824423912
11390,16643.098824423912
11391,16643.098824423912
11392,16643.098824423912
11393,16643.098824423912
11394,16643.098824423912
11395,16643.098824423912
11396,16643.098824423912
11397,16643.098824423912
11398,16643.098824423912
11399,16643.098824423912
11400,16643.098824423912
11401,16643.098824423912
11402,16643.098824423912
11403,16643.098824423912
11404,16643.098824423912
11405,16643.098824423912
11406,16643.098824423912
11407,16643.098824423912
11408,16643.098824423912
11409,16643.098824423912
11410,16643.098824423912
11411,16643.098824423912
11412,16643.098824423912
11413,16643.098824423912
11414,16643.098824423912
11415,16643.098824423912
11416,16643.098824423912
11417,16643.098824423912
11418,16643.098824423912
11419,16643.098824423912
11420,16643.098824423912
11421,16643.098824423912
11422,16643.098824423912
11423,16643.098824423912
11424,16643.098824423912
11425,16643.098824423912
11426,16643.098824423912
11427,16643.098824423912
11428,16643.098824423912
11429,16643.098824423912
11430,16643.098824423912
11431,16643.098824423912
11432,16643.098824423912
11433,16643.098824423912
11434,16643.098824423912
11435,16643.098824423912
11436,16643.098824423912
11437,16643.098824423912
11438,16643.098824423912
11439,16643.098824423912
11440,16643.098824423912
11441,16643.098824423912
11442,16643.098824423912
11443,16643.098824423912
11444,16643.098824423912
11445,16643.098824423912
11446,16643.098824423912
11447,16643.098824423912
11448,16643.098824423912
11449,16643.098824423912
11450,16643.098824423912
11451,16643.098824423912
11452,16643.098824423912
11453,16643.098824423912
11454,16643.098824423912
11455,16643.098824423912
11456,16643.098824423912
11457,16643.098824423912
11458,16643.098824423912
11459,16643.098824423912
11460,16643.098824423912
11461,16643.098824423912
11462,16643.098824423912
11463,16643.098824423912
11464,16643.098824423912
11465,16643.098824423912
11466,16643.098824423912
11467,16643.098824423912
11468,16643.098824423912
11469,16643.098824423912
11470,16643.098824423912
11471,16643.098824423912
11472,16643.098824423912
11473,16643.098824423912
11474,16643.098824423912
11475,16643.098824423912
11476,16627.098824423912
11477,16627.098824423912
11478,16627.098824423912
11479,16627.098824423912
11480,16627.098824423912
11481,16627.098824423912
11482,16627.098824423912
11483,16627.098824423912
11484,16627.098824423912
11485,16627.098824423912
11486,16627.098824423912
11487,16627.098824423912
11488,16627.098824423912
11489,16627.098824423912
11490,16627.098824423912
11491,16627.098824423912
11492,16627.098824423912
11493,16627.098824423912
11494,16627.098824423912
11495,16627.098824423912
11496,16627.098824423912
11497,16627.098824423912
11498,16627.098824423912
11499,16627.098824423912
11500,16627.098824423912
11501,16627.098824423912
11502,16627.098824423912
11503,16627.098824423912
11504,16627.098824423912
11505,16627.098824423912
11506,16627.098824423912
11507,16627.098824423912
11508,16627.098824423912
11509,16627.098824423912
11510,16627.098824423912
11511,16627.098824423912
11512,16627.098824423912
11513,16627.098824423912
11514,16627.098824423912
11515,16627.098824423912
11516,16627.098824423912
11517,16627.098824423912
11518,16627.098824423912
11519,16627.098824423912
11520,16627.098824423912
11521,16627.098824423912
11522,16627.098824423912
11523,16627.098824423912
11524,16627.098824423912
11525,16627.098824423912
11526,16627.098824423912
11527,16627.098824423912
11528,16627.098824423912
11529,16627.098824423912
11530,16627.098824423912
11531,16627.098824423912
11532,16627.098824423912
11533,16627.098824423912
11534,16627.098824423912
11535,16627.098824423912
11536,16627.098824423912
11537,16627.098824423912
11538,16627.098824423912
11539,16627.098824423912
11540,16627.098824423912
11541,16627.098824423912
11542,16627.098824423912
11543,16627.098824423912
11544,16627.098824423912
11545,16627.098824423912
11546,16627.098824423912
11547,16627.098824423912
11548,16627.098824423912
11549,16627.098824423912
11550,16627.098824423912
11551,16627.098824423912
11552,16627.098824423912
11553,16627.098824423912
11554,16627.098824423912
11555,16627.098824423912
11556,16627.098824423912
11557,16627.098824423912
11558,16627.098824423912
11559,16627.098824423912
11560,16627.098824423912
11561,16627.098824423912
11562,16627.098824423912
11563,16627.098824423912
11564,16627.098824423912
11565,16627.098824423912
11566,16627.098824423912
11567,16627.098824423912
11568,16627.098824423912
11569,16627.098824423912
11570,16627.098824423912
11571,16627.098824423912
11572,16627.098824423912
11573,16627.098824423912
11574,16627.098824423912
11575,16627.098824423912
11576,16627.098824423912
11577,16627.098824423912
11578,16627.098824423912
11579,16627.098824423912
11580,16627.098824423912
11581,16627.098824423912
11582,16627.098824423912
11583,16627.098824423912
11584,16627.098824423912
11585,16627.098824423912
11586,16627.098824423912
11587,16627.098824423912
11588,16627.098824423912
11589,16627.098824423912
11590,16627.098824423912
11591,16627.098824423912
11592,16627.098824423912
11593,16627.098824423912
11594,16627.098824423912
11595,16627.098824423912
11596,16627.098824423912
11597,16627.098824423912
11598,16627.098824423912
11599,16627.098824423912
11600,16627.098824423912
11601,16627.098824423912
11602,16627.098824423912
11603,16627.098824423912
11604,16627.098824423912
11605,16627.098824423912
11606,16627.098824423912
11607,16627.098824423912
11608,16627.098824423912
11609,16627.098824423912
11610,16627.098824423912
11611,16627.098824423912
11612,16627.098824423912
11613,16627.098824423912
11614,16627.098824423912
11615,16627.098824423912
11616,16627.098824423912
11617,16627.098824423912
11618,16627.098824423912
11619,16627.098824423912
11620,16627.098824423912
11621,16627.098824423912
11622,16627.098824423912
11623,16627.098824423912
11624,16627.098824423912
11625,16627.098824423912
11626,16627.098824423912
11627,16627.098824423912
11628,16627.098824423912
11629,16627.098824423912
11630,16627.098824423912
11631,16627.098824423912
11632,16627.098824423912
11633,16627.098824423912
11634,16627.098824423912
11635,16627.098824423912
11636,16627.098824423912
11637,16627.098824423912
11638,16627.098824423912
11639,16627.098824423912
11640,16627.098824423912
11641,16627.098824423912
11642,16627.098824423912
11643,16627.098824423912
11644,16627.098824423912
11645,16627.098824423912
11646,16627.098824423912
11647,16627.098824423912
11648,16627.098824423912
11649,16627.098824423912
11650,16627.098824423912
11651,16627.098824423912
11652,16627.098824423912
11653,16627.098824423912
11654,16627.098824423912
11655,16627.098824423912
11656,16627.098824423912
11657,16627.098824423912
11658,16627.098824423912
11659,16627.098824423912
11660,16627.098824423912
11661,16627.098824423912
11662,16627.098824423912
11663,16627.098824423912
11664,16627.098824423912
11665,16627.098824423912
11666,16627.098824423912
11667,16627.098824423912
11668,16627.098824423912
11669,16627.098824423912
11670,16627.098824423912
11671,16627.098824423912
11672,16627.098824423912
11673,16627.098824423912
11674,16627.098824423912
11675,16627.098824423912
11676,16627.098824423912
11677,16627.098824423912
11678,16627.098824423912
11679,16627.098824423912
11680,16627.098824423912
11681,16627.098824423912
11682,16627.098824423912
11683,16627.098824423912
11684,16627.098824423912
11685,16627.098824423912
11686,16627.098824423912
11687,16627.098824423912
11688,16627.098824423912
11689,16627.098824423912
11690,16627.098824423912
11691,16627.098824423912
11692,16627.098824423912
11693,16627.098824423912
11694,16627.098824423912
11695,16627.098824423912
11696,16627.098824423912
11697,16627.098824423912
11698,16627.098824423912
11699,16627.098824423912
11700,16627.098824423912
11701,16627.098824423912
11702,16627.098824423912
11703,16627.098824423912
11704,16627.098824423912
11705,16627.098824423912
11706,16627.098824423912
11707,16627.098824423912
11708,16611.098824423912
11709,16611.098824423912
11710,16611.098824423912
11711,16611.098824423912
11712,16611.098824423912
11713,16611.098824423912
11714,16611.098824423912
11715,16611.098824423912
11716,16611.098824423912
11717,16611.098824423912
11718,16611.098824423912
11719,16611.098824423912
11720,16611.098824423912
11721,16611.098824423912
11722,16611.098824423912
11723,16611.098824423912
11724,16611.098824423912
11725,16611.098824423912
11726,16611.098824423912
11727,16611.098824423912
11728,16611.098824423912
11729,16611.098824423912
11730,16611.098824423912
11731,16611.098824423912
11732,16611.098824423912
11733,16611.098824423912
11734,16611.098824423912
11735,16611.098824423912
11736,16611.098824423912
11737,16611.098824423912
11738,16611.098824423912
11739,16611.098824423912
11740,16611.098824423912
11741,16611.098824423912
11742,16611.098824423912
11743,16611.098824423912
11744,16611.098824423912
11745,16611.098824423912
11746,16611.098824423912
11747,16611.098824423912
11748,16611.098824423912
11749,16611.098824423912
11750,16611.098824423912
11751,16611.098824423912
11752,16611.098824423912
11753,16611.098824423912
11754,16611.098824423912
11755,16611.098824423912
11756,16611.098824423912
11757,16611.098824423912
11758,16611.098824423912
11759,16611.098824423912
11760,16611.098824423912
11761,16611.098824423912
11762,16611.098824423912
11763,16611.098824423912
11764,16611.098824423912
11765,16611.098824423912
11766,16611.098824423912
11767,16611.098824423912
11768,16611.098824423912
11769,16611.098824423912
11770,16611.098824423912
11771,16611.098824423912
11772,16611.098824423912
11773,16611.098824423912
11774,16611.098824423912
11775,16611.098824423912
11776,16611.098824423912
11777,16611.098824423912
11778,16611.098824423912
11779,16611.098824423912
11780,16611.098824423912
11781,16611.098824423912
11782,16611.098824423912
11783,16611.098824423912
11784,16611.098824423912
11785,16611.098824423912
11786,16611.098824423912
11787,16611.098824423912
11788,16611.098824423912
11789,16611.098824423912
11790,16611.098824423912
11791,16611.098824423912
11792,16611.098824423912
11793,16611.098824423912
11794,16611.098824423912
11795,16611.098824423912
11796,16611.098824423912
11797,16611.098824423912
11798,16611.098824423912
11799,16611.098824423912
11800,16611.098824423912
11801,16611.098824423912
11802,16611.098824423912
11803,16611.098824423912
11804,16611.098824423912
11805,16611.098824423912
11806,16611.098824423912
11807,16611.098824423912
11808,16611.098824423912
11809,16611.098824423912
11810,16611.098824423912
11811,16611.098824423912
11812,16611.098824423912
11813,16611.098824423912
11814,16611.098824423912
11815,16611.098824423912
11816,16611.098824423912
11817,16611.098824423912
11818,16611.098824423912
11819,16611.098824423912
11820,16611.098824423912
11821,16611.098824423912
11822,16611.098824423912
11823,16611.098824423912
11824,16611.098824423912
11825,16611.098824423912
11826,16611.098824423912
11827,16611.098824423912
11828,16611.098824423912
11829,16611.098824423912
11830,16611.098824423912
11831,16611.098824423912
11832,16611.098824423912
11833,16611.098824423912
11834,16611.098824423912
11835,16611.098824423912
11836,16611.098824423912
11837,16611.098824423912
11838,16611.098824423912
11839,16611.098824423912
11840,16611.098824423912
11841,16611.098824423912
11842,16611.098824423912
11843,16611.098824423912
11844,16611.098824423912
11845,16611.098824423912
11846,16611.098824423912
11847,16611.098824423912
11848,16611.098824423912
11849,16611.098824423912
11850,16611.098824423912
11851,16611.098824423912
11852,16611.098824423912
11853,16611.098824423912
11854,16611.098824423912
11855,16611.098824423912
11856,16611.098824423912
11857,16611.098824423912
11858,16611.098824423912
11859,16611.098824423912
11860,16611.098824423912
11861,16611.098824423912
11862,16611.098824423912
11863,16611.098824423912
11864,16611.098824423912
11865,16611.098824423912
11866,16611.098824423912
11867,16611.098824423912
11868,16611.098824423912
11869,16611.098824423912
11870,16611.098824423912
11871,16611.098824423912
11872,16611.098824423912
11873,16611.098824423912
11874,16611.098824423912
11875,16611.098824423912
11876,16611.098824423912
11877,16611.098824423912
11878,16611.098824423912
11879,16611.098824423912
11880,16611.098824423912
11881,16611.098824423912
11882,16611.098824423912
11883,16611.098824423912
11884,16611.098824423912
11885,16611.098824423912
11886,16611.098824423912
11887,16611.098824423912
11888,16611.098824423912
11889,16611.098824423912
11890,16611.098824423912
11891,16611.098824423912
11892,16611.098824423912
11893,16611.098824423912
11894,16611.098824423912
11895,16611.098824423912
11896,16611.098824423912
11897,16611.098824423912
11898,16611.098824423912
11899,16611.098824423912
11900,16611.098824423912
11901,16611.098824423912
11902,16611.098824423912
11903,16611.098824423912
11904,16611.098824423912
11905,16611.098824423912
11906,16611.098824423912
11907,16611.098824423912
11908,16611.098824423912
11909,16611.098824423912
11910,16611.098824423912
11911,16611.098824423912
11912,16611.098824423912
11913,16611.098824423912
11914,16611.098824423912
11915,16611.098824423912
11916,16611.098824423912
11917,16611.098824423912
11918,16611.098824423912
11919,16611.098824423912
11920,16611.098824423912
11921,16611.098824423912
11922,16611.098824423912
11923,16611.098824423912
11924,16611.098824423912
11925,16611.098824423912
11926,16611.098824423912
11927,16611.098824423912
11928,16611.098824423912
11929,16611.098824423912
11930,16611.098824423912
11931,16611.098824423912
11932,16611.098824423912
11933,16611.098824423912
11934,16611.098824423912
11935,16611.098824423912
11936,16611.098824423912
11937,16611.098824423912
11938,16611.098824423912
11939,16606.64501334628
11940,16606.64501334628
11941,16606.64501334628
11942,16606.64501334628
11943,16606.64501334628
11944,16606.64501334628
11945,16606.64501334628
11946,16606.64501334628
11947,16606.64501334628
11948,16606.64501334628
11949,16606.64501334628
11950,16606.64501334628
11951,16606.64501334628
11952,16606.64501334628
11953,16606.64501334628
11954,16606.64501334628
11955,16606.64501334628
11956,16606.64501334628
11957,16606.64501334628
11958,16606.64501334628
11959,16606.64501334628
11960,16606.64501334628
11961,16606.64501334628
11962,16606.64501334628
11963,16606.64501334628
11964,16606.64501334628
11965,16606.64501334628
11966,16606.64501334628
11967,16606.64501334628
11968,16606.64501334628
11969,16606.64501334628
11970,16606.64501334628
11971,16606.64501334628
11972,16606.64501334628
11973,16606.64501334628
11974,16606.64501334628
11975,16606.64501334628
11976,16606.64501334628
11977,16606.64501334628
11978,16606.64501334628
11979,16606.64501334628
11980,16606.64501334628
11981,16606.64501334628
11982,16606.64501334628
11983,16606.64501334628
11984,16606.64501334628
11985,16606.64501334628
11986,16606.64501334628
11987,16606.64501334628
11988,16606.64501334628
11989,16606.64501334628
11990,16606.64501334628
11991,16606.64501334628
11992,16606.64501334628
11993,16606.64501334628
11994,16606.64501334628
11995,16606.64501334628
11996,16606.64501334628
11997,16606.64501334628
11998,16606.64501334628
11999,16606.64501334628
12000,16606.64501334628
12001,16606.64501334628
12002,16606.64501334628
12003,16606.64501334628
12004,16606.64501334628
12005,16606.64501334628
12006,16606.64501334628
12007,16606.64501334628
12008,16606.64501334628
12009,16606.64501334628
12010,16606.64501334628
12011,16606.64501334628
12012,16606.64501334628
12013,16606.64501334628
12014,16606.64501334628
12015,16606.64501334628
12016,16606.64501334628
12017,16606.64501334628
12018,16606.64501334628
12019,16606.64501334628
12020,16606.64501334628
12021,16606.64501334628
12022,16606.64501334628
12023,16606.64501334628
12024,16606.64501334628
12025,16606.64501334628
12026,16606.64501334628
12027,16606.64501334628
12028,16606.64501334628
12029,16606.64501334628
12030,16606.64501334628
12031,16606.64501334628
12032,16606.64501334628
12033,16606.64501334628
12034,16606.64501334628
12035,16606.64501334628
12036,16606.64501334628
12037,16606.64501334628
12038,16606.64501334628
12039,16606.64501334628
12040,16606.64501334628
12041,16606.64501334628
12042,16606.64501334628
12043,16606.64501334628
12044,16606.64501334628
12045,16606.64501334628
12046,16606.64501334628
12047,16606.64501334628
12048,16606.64501334628
12049,16606.64501334628
12050,16606.64501334628
12051,16606.64501334628
12052,16606.64501334628
12053,16606.64501334628
12054,16606.64501334628
12055,16606.64501334628
12056,16606.64501334628
12057,16606.64501334628
12058,16606.64501334628
12059,16606.64501334628
12060,16606.64501334628
12061,16606.64501334628
12062,16606.64501334628
12063,16606.64501334628
12064,16606.64501334628
12065,16606.64501334628
12066,16606.64501334628
12067,16606.64501334628
12068,16606.64501334628
12069,16606.64501334628
12070,16606.64501334628
12071,16606.64501334628
12072,16606.64501334628
12073,16606.64501334628
12074,16606.64501334628
12075,16606.64501334628
12076,16606.64501334628
12077,16606.64501334628
12078,16606.64501334628
12079,16606.64501334628
12080,16606.64501334628
12081,16606.64501334628
12082,16606.64501334628
12083,16606.64501334628
12084,16606.64501334628
12085,16606.64501334628
12086,16606.64501334628
12087,16606.64501334628
12088,16606.64501334628
12089,16606.64501334628
12090,16606.64501334628
12091,16606.64501334628
12092,16606.64501334628
12093,16606.64501334628
12094,16606.64501334628
12095,16606.64501334628
12096,16606.64501334628
12097,16606.64501334628
12098,16606.64501334628
12099,16606.64501334628
12100,16606.64501334628
12101,16606.64501334628
12102,16606.64501334628
12103,16606.64501334628
12104,16606.64501334628
12105,16606.64501334628
12106,16606.64501334628
12107,16606.64501334628
12108,16606.64501334628
12109,16606.64501334628
12110,16606.64501334628
12111,16606.64501334628
12112,16606.64501334628
12113,16606.64501334628
12114,16606.64501334628
12115,16606.64501334628
12116,16606.64501334628
12117,16606.64501334628
12118,16606.64501334628
12119,16606.64501334628
12120,16606.64501334628
12121,16606.64501334628
12122,16606.64501334628
12123,16606.64501334628
12124,16606.64501334628
12125,16606.64501334628
12126,16606.64501334628
12127,16606.64501334628
12128,16606.64501334628
12129,16606.64501334628
12130,16606.64501334628
12131,16606.64501334628
12132,16606.64501334628
12133,16606.64501334628
12134,16606.64501334628
12135,16606.64501334628
12136,16606.64501334628
12137,16606.64501334628
12138,16606.64501334628
12139,16606.64501334628
12140,16606.64501334628
12141,16606.64501334628
12142,16606.64501334628
12143,16606.64501334628
12144,16606.64501334628
12145,16606.64501334628
12146,16606.64501334628
12147,16606.64501334628
12148,16606.64501334628
12149,16606.64501334628
12150,16606.64501334628
12151,16606.64501334628
12152,16606.64501334628
12153,16606.64501334628
12154,16606.64501334628
12155,16606.64501334628
12156,16606.64501334628
12157,16606.64501334628
12158,16606.64501334628
12159,16606.64501334628
12160,16606.64501334628
12161,16606.64501334628
12162,16606.64501334628
12163,16606.64501334628
12164,16606.64501334628
12165,16606.64501334628
12166,16606.64501334628
12167,16606.64501334628
12168,16606.64501334628
12169,16606.64501334628
12170,16606.64501334628
12171,16606.64501334628
12172,16606.64501334628
12173,16606.64501334628
12174,16606.64501334628
12175,16606.64501334628
12176,16606.64501334628
12177,16606.64501334628
12178,16606.64501334628
12179,16606.64501334628
12180,16606.64501334628
12181,16606.64501334628
12182,16606.64501334628
12183,16606.64501334628
12184,16606.64501334628
12185,16606.64501334628
12186,16606.64501334628
12187,16606.64501334628
12188,16606.64501334628
12189,16606.64501334628
12190,16606.64501334628
12191,16606.64501334628
12192,16606.64501334628
12193,16606.64501334628
12194,16606.64501334628
12195,16606.64501334628
12196,16606.64501334628
12197,16606.64501334628
12198,16606.64501334628
12199,16606.64501334628
12200,16606.64501334628
12201,16606.64501334628
12202,16606.64501334628
12203,16606.64501334628
12204,16606.64501334628
12205,16606.64501334628
12206,16606.64501334628
12207,16606.64501334628
12208,16606.64501334628
12209,16606.64501334628
12210,16606.64501334628
12211,16606.64501334628
12212,16606.64501334628
12213,16606.64501334628
12214,16606.64501334628
12215,16606.64501334628
12216,16606.64501334628
12217,16606.64501334628
12218,16606.64501334628
12219,16606.64501334628
12220,16606.64501334628
12221,16606.64501334628
12222,16606.64501334628
12223,16606.64501334628
12224,16606.64501334628
12225,16606.64501334628
12226,16606.64501334628
12227,16606.64501334628
12228,16606.64501334628
12229,16606.64501334628
12230,16606.64501334628
12231,16606.64501334628
12232,16606.64501334628
12233,16606.64501334628
12234,16606.64501334628
12235,16606.64501334628
12236,16606.64501334628
12237,16606.64501334628
12238,16606.64501334628
12239,16606.64501334628
12240,16606.64501334628
12241,16606.64501334628
12242,16606.64501334628
12243,16606.64501334628
12244,16606.64501334628
12245,16606.64501334628
12246,16606.64501334628
12247,16606.64501334628
12248,16606.64501334628
12249,16606.64501334628
12250,16606.64501334628
12251,16606.64501334628
12252,16606.64501334628
12253,16606.64501334628
12254,16606.64501334628
12255,16606.64501334628
12256,16606.64501334628
12257,16606.64501334628
12258,16606.64501334628
12259,16606.64501334628
12260,16606.64501334628
12261,16606.64501334628
12262,16606.64501334628
12263,16606.64501334628
12264,16606.64501334628
12265,16606.64501334628
12266,16606.64501334628
12267,16606.64501334628
12268,16606.64501334628
12269,16606.64501334628
12270,16606.64501334628
12271,16606.64501334628
12272,16606.64501334628
12273,16606.64501334628
12274,16606.64501334628
12275,16606.64501334628
12276,16606.64501334628
12277,16606.64501334628
12278,16606.64501334628
12279,16606.64501334628
12280,16606.64501334628
12281,16606.64501334628
12282,16606.64501334628
12283,16606.64501334628
12284,16606.64501334628
12285,16606.64501334628
12286,16606.64501334628
12287,16606.64501334628
12288,16606.64501334628
12289,16606.64501334628
12290,16606.64501334628
12291,16606.64501334628
12292,16606.64501334628
12293,16606.64501334628
12294,16606.64501334628
12295,16606.64501334628
12296,16606.64501334628
12297,16606.64501334628
12298,16606.64501334628
12299,16606.64501334628
12300,16606.64501334628
12301,16606.64501334628
12302,16606.64501334628
12303,16606.64501334628
12304,16606.64501334628
12305,16606.64501334628
12306,16606.64501334628
12307,16606.64501334628
12308,16606.64501334628
12309,16606.64501334628
12310,16606.64501334628
12311,16606.64501334628
12312,16606.64501334628
12313,16606.64501334628
12314,16606.64501334628
12315,16606.64501334628
12316,16606.64501334628
12317,16606.64501334628
12318,16606.64501334628
12319,16606.64501334628
12320,16606.64501334628
12321,16606.64501334628
12322,16606.64501334628
12323,16606.64501334628
12324,16606.64501334628
12325,16606.64501334628
12326,16606.64501334628
12327,16606.64501334628
12328,16606.64501334628
12329,16606.64501334628
12330,16606.64501334628
12331,16606.64501334628
12332,16606.64501334628
12333,16606.64501334628
12334,16606.64501334628
12335,16606.64501334628
12336,16606.64501334628
12337,16606.64501334628
12338,16606.64501334628
12339,16606.64501334628
12340,16606.64501334628
12341,16606.64501334628
12342,16606.64501334628
12343,16606.64501334628
12344,16606.64501334628
12345,16606.64501334628
12346,16606.64501334628
12347,16606.64501334628
12348,16606.64501334628
12349,16606.64501334628
12350,16606.64501334628
12351,16606.64501334628
12352,16606.64501334628
12353,16606.64501334628
12354,16606.64501334628
12355,16606.64501334628
12356,16606.64501334628
12357,16606.64501334628
12358,16606.64501334628
12359,16606.64501334628
12360,16606.64501334628
12361,16606.64501334628
12362,16606.64501334628
12363,16606.64501334628
12364,16606.64501334628
12365,16606.64501334628
12366,16606.64501334628
12367,16606.64501334628
12368,16606.64501334628
12369,16606.64501334628
12370,16606.64501334628
12371,16606.64501334628
12372,16606.64501334628
12373,16606.64501334628
12374,16606.64501334628
12375,16606.64501334628
12376,16606.64501334628
12377,16606.64501334628
12378,16606.64501334628
12379,16606.64501334628
12380,16606.64501334628
12381,16606.64501334628
12382,16606.64501334628
12383,16606.64501334628
12384,16606.64501334628
12385,16606.64501334628
12386,16606.64501334628
12387,16606.64501334628
12388,16606.64501334628
12389,16606.64501334628
12390,16606.64501334628
12391,16606.64501334628
12392,16606.64501334628
12393,16606.64501334628
12394,16606.64501334628
12395,16606.64501334628
12396,16606.64501334628
12397,16606.64501334628
12398,16606.64501334628
12399,16570.704301957623
12400,16570.704301957623
12401,16570.704301957623
12402,16550.927214317628
12403,16550.927214317628
12404,16550.927214317628
12405,16550.927214317628
12406,16550.927214317628
12407,16550.927214317628
12408,16550.927214317628
12409,16550.927214317628
12410,16550.927214317628
12411,16550.927214317628
12412,16550.927214317628
12413,16550.927214317628
12414,16550.927214317628
12415,16550.927214317628
12416,16550.927214317628
12417,16550.927214317628
12418,16550.927214317628
12419,16550.927214317628
12420,16550.927214317628
12421,16550.927214317628
12422,16550.927214317628
12423,16550.927214317628
12424,16550.927214317628
12425,16550.927214317628
12426,16550.927214317628
12427,16550.927214317628
12428,16550.927214317628
12429,16550.927214317628
12430,16550.927214317628
12431,16550.927214317628
12432,16550.927214317628
12433,16550.927214317628
12434,16550.927214317628
12435,16550.927214317628
12436,16550.927214317628
12437,16550.927214317628
12438,16550.927214317628
12439,16550.927214317628
12440,16550.927214317628
12441,16550.927214317628
12442,16550.927214317628
12443,16550.927214317628
12444,16550.927214317628
12445,16550.927214317628
12446,16550.927214317628
12447,16550.927214317628
12448,16550.927214317628
12449,16550.927214317628
12450,16550.927214317628
12451,16550.927214317628
12452,16550.927214317628
12453,16550.927214317628
12454,16550.927214317628
12455,16550.927214317628
12456,16550.927214317628
12457,16550.927214317628
12458,16550.927214317628
12459,16550.927214317628
12460,16550.927214317628
12461,16550.927214317628
12462,16550.927214317628
12463,16550.927214317628
12464,16550.927214317628
12465,16550.927214317628
12466,16550.927214317628
12467,16550.927214317628
12468,16550.927214317628
12469,16550.927214317628
12470,16550.927214317628
12471,16550.927214317628
12472,16550.927214317628
12473,16550.927214317628
12474,16550.927214317628
12475,16550.927214317628
12476,16550.927214317628
12477,16550.927214317628
12478,16550.927214317628
12479,16550.927214317628
12480,16550.927214317628
12481,16550.927214317628
12482,16550.927214317628
12483,16550.927214317628
12484,16550.927214317628
12485,16550.927214317628
12486,16550.927214317628
12487,16550.927214317628
12488,16550.927214317628
12489,16550.927214317628
12490,16550.927214317628
12491,16550.927214317628
12492,16550.927214317628
12493,16550.927214317628
12494,16550.927214317628
12495,16550.927214317628
12496,16550.927214317628
12497,16550.927214317628
12498,16550.927214317628
12499,16550.927214317628
12500,16550.927214317628
12501,16550.927214317628
12502,16550.927214317628
12503,16550.927214317628
12504,16550.927214317628
12505,16550.927214317628
12506,16550.927214317628
12507,16550.927214317628
12508,16550.927214317628
12509,16550.927214317628
12510,16550.927214317628
12511,16550.927214317628
12512,16550.927214317628
12513,16550.927214317628
12514,16550.927214317628
12515,16550.927214317628
12516,16550.927214317628
12517,16550.927214317628
12518,16550.927214317628
12519,16550.927214317628
12520,16550.927214317628
12521,16550.927214317628
12522,16550.927214317628
12523,16550.927214317628
12524,16550.927214317628
12525,16550.927214317628
12526,16550.927214317628
12527,16550.927214317628
12528,16550.927214317628
12529,16550.927214317628
12530,16550.927214317628
12531,16550.927214317628
